year,rank,university_name,Academic Reputation,Citations per Faculty,Faculty Student Ratio,Employer Reputation,Employment Outcomes,International Student Ratio,International Faculty Ratio, International Research
2018,801-1000,Chongqing University,null,26.4,null,null,,null,null,
2018,801-1000,Chungnam National University,null,null,26.4,null,,null,null,
2018,801-1000,Corvinus University of Budapest,null,null,null,null,,36.4,null,
2018,801-1000,Cukurova University,null,null,null,null,,null,null,
2018,801-1000,Diponegoro University,null,null,null,null,,null,null,
2018,801-1000,Vasyl Stus Donetsk National University,null,null,41.8,null,,null,null,
2018,801-1000,Doshisha University,null,null,null,null,,null,19.6,
2018,801-1000,Edinburgh Napier University,null,null,null,null,,92.8,46.6,
2018,801-1000,Feng Chia University,null,null,null,null,,null,null,
2018,801-1000,Fordham University,null,null,null,null,,36.7,20.7,
2018,801-1000,Fu Jen Catholic University,null,null,null,null,,null,null,
2018,801-1000,Gazi Üniversitesi,null,null,null,null,,null,null,
2018,801-1000,George Mason University,null,null,null,null,,null,null,
2018,801-1000,Istanbul University,null,null,null,null,,null,null,
2018,801-1000,Kazakh Ablai Khan University of International Relations and World Languages,null,null,36.8,null,,null,null,
2018,801-1000,Kent State University,null,33.6,null,null,,22.7,21.1,
2018,801-1000,Khon Kaen University,null,null,null,null,,null,null,
2018,801-1000,King Mongkut's University of Technology Thonburi,null,null,null,null,,null,null,
2018,801-1000,Kyushu Institute of Technology,null,null,null,null,,null,null,
2018,801-1000,University of Lodz,null,null,null,null,,null,null,
2018,801-1000,London South Bank University,null,null,null,null,,96,58.2,
2018,801-1000,Makerere University,null,null,null,null,,null,null,
2018,801-1000,Manchester Metropolitan University,null,null,null,null,,38.3,28.9,
2018,801-1000,Marquette University,null,null,28.7,null,,null,null,
2018,801-1000,Meiji University,null,null,null,null,,null,null,
2018,801-1000,Miami University,null,null,null,null,,21.7,null,
2018,801-1000,New Jersey Institute of Technology (NJIT),null,26,null,null,,71.5,null,
2018,801-1000,Nicolaus Copernicus University,null,null,32.6,null,,null,null,
2018,801-1000,North-West University,null,null,null,null,,null,null,
2018,801-1000,Nottingham Trent University,null,null,null,40.9,,null,46.3,
2018,801-1000,Novosibirsk State Technical University,null,null,null,null,,44,null,
2018,801-1000,Ochanomizu University,null,null,null,null,,null,null,
2018,801-1000,Ohio University,null,null,null,null,,null,null,
2018,801-1000,Oklahoma State University,null,22.9,null,null,,null,null,
2018,801-1000,Panjab University,null,null,null,null,,null,null,
2018,801-1000,Plekhanov Russian University of Economics,null,null,29.7,null,,null,null,
2018,801-1000,Pontificia Universidad Católica del Ecuador (PUCE),null,null,null,null,,null,null,
2018,801-1000,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",null,null,null,null,,null,null,
2018,801-1000,Prince of Songkla University,null,null,null,null,,null,null,
2018,801-1000,Ritsumeikan University,null,null,null,null,,null,31.6,
2018,801-1000,Toronto Metropolitan University (formerly Ryerson University),null,30.1,null,null,,null,null,
2018,801-1000,Saitama University,null,null,null,null,,null,null,
2018,801-1000,Samara National Research University (Samara University),null,null,46.5,null,,null,null,
2018,801-1000,San Diego State University,null,33.1,null,null,,null,null,
2018,801-1000,Seoul National University of Science and Technology,null,null,null,null,,null,null,
2018,801-1000,Institut Teknologi Sepuluh Nopember (ITS Surabaya),null,null,null,null,,null,18.9,
2018,801-1000,Shahid Beheshti University (SBU),null,null,null,null,,null,null,
2018,801-1000,Shinshu University,null,27.5,null,null,,null,null,
2018,801-1000,Southern Cross University,null,38.1,null,null,,56.9,null,
2018,801-1000,Sumy State University,null,null,43.1,null,,32.7,null,
2018,801-1000,Robert Gordon University,null,null,null,null,,70.8,48.8,
2018,801-1000,Tokai University,null,null,null,null,,null,null,
2018,801-1000,Universidad Austral de Chile,null,null,null,null,,null,null,
2018,801-1000,Universidad Autónoma de Nuevo León,null,null,null,null,,null,null,
2018,801-1000,Universidad Autónoma del Estado de México (UAEMex),null,null,null,null,,null,null,
2018,801-1000,Universidad de Castilla-La Mancha,null,null,null,null,,null,null,
2018,801-1000,Universidad de Guadalajara (UDG),null,null,null,null,,null,null,
2018,801-1000,Universidad de las Américas Puebla (UDLAP),null,null,null,null,,null,34.9,
2018,801-1000,Universidad de Los Andes - (ULA) Mérida,null,null,null,null,,null,null,
2018,801-1000,Universidad de Monterrey (UDEM),null,null,null,null,,null,null,
2018,801-1000,University of Murcia,null,null,null,null,,null,null,
2018,801-1000,Universidad de Oviedo,null,null,null,null,,null,null,
2018,801-1000,Universidad de Puerto Rico,null,null,null,null,,null,null,
2018,801-1000,Universidad de Talca,null,null,null,null,,null,22.6,
2018,801-1000,Universidad de Valparaíso (UV),null,null,null,null,,null,null,
2018,801-1000,Universidad del Norte,null,null,null,null,,null,null,
2018,801-1000,Universidad del Rosario,null,null,null,null,,null,19.3,
2018,801-1000,Universidad del Valle,null,null,null,null,,null,null,
2018,801-1000,Universidad Industrial de Santander - UIS,null,null,null,null,,null,null,
2018,801-1000,Universidad Metropolitana,null,null,null,null,,null,null,
2018,801-1000,Universidad Nacional Costa Rica,null,null,25.1,null,,null,null,
2018,801-1000,Universidad Nacional de Cuyo,null,null,null,null,,null,null,
2018,801-1000,Universidad Nacional de Mar del Plata,null,null,32.2,null,,null,null,
2018,801-1000,Universidad Nacional de Rosario (UNR),null,null,null,null,,null,null,
2018,801-1000,Universidad Nacional de Tucumà¡n,null,null,null,null,,null,null,
2018,801-1000,Universidad Nacional del Sur,null,null,null,null,,null,null,
2018,801-1000,Universidad Nacional Mayor de San Marcos,null,null,null,null,,null,null,
2018,801-1000,Universidad Panamericana (UP),null,null,32.6,null,,null,null,
2018,801-1000,Universidad Peruana Cayetano Heredia (UPCH),null,null,null,null,,null,72.5,
2018,801-1000,Universidad Rey Juan Carlos,null,null,null,null,,22.1,null,
2018,801-1000,Universidad Técnica Federico Santa María (USM),null,null,null,33.9,,null,null,
2018,801-1000,Universidad Tecnológica Nacional (UTN),null,null,29.9,null,,null,null,
2018,801-1000,Universidade da Coruña,null,null,36.3,null,,null,null,
2018,801-1000,Universidade do Estado do Rio de Janeiro (UERJ),null,null,34,null,,null,null,
2018,801-1000,Universidade Estadual de Londrina,null,null,54.9,null,,null,null,
2018,801-1000,Universidade Federal da Bahia,null,null,32.1,null,,null,null,
2018,801-1000,Universidade Federal de Santa Maria,null,null,null,null,,null,null,
2018,801-1000,Universidade Federal de Viçosa (UFV),null,null,26.6,null,,null,null,
2018,801-1000,Universidade Federal do Ceará (UFC),null,null,null,null,,null,null,
2018,801-1000,Universidade Federal do Paraná - UFPR,null,null,null,null,,null,null,
2018,801-1000,Universidade Federal de Pernambuco (UFPE),null,null,null,null,,null,null,
2018,801-1000,Universidade Federal Fluminense,null,null,26.7,null,,null,null,
2018,801-1000,Catania University,null,23.7,null,null,,null,null,
2018,801-1000,University of Siena,null,29,null,null,,null,null,
2018,801-1000,University of Palermo,null,null,null,null,,null,null,
2018,801-1000,Universitas Muhammadiyah Surakarta,null,null,null,null,,null,null,
2018,801-1000,Universität Rostock,null,26.9,null,null,,null,null,
2018,801-1000,Université Charles-de-Gaulle Lille 3,null,null,null,null,,null,54.2,
2018,801-1000,Université de Caen Normandie,null,null,null,null,,null,null,
2018,801-1000,Université de Cergy-Pontoise,null,null,null,null,,30.2,26.9,
2018,801-1000,Université de Poitiers,null,null,null,null,,43.3,null,
2018,801-1000,Université Jean Moulin Lyon 3,null,null,null,null,,42.1,19.6,
2018,801-1000,Université Lille 2 Droit et Santé,null,null,null,null,,null,null,
2018,801-1000,Université Mohammed V de Rabat,null,null,null,null,,null,null,
2018,801-1000,Université Paris-Nanterre,null,null,null,null,,52.5,null,
2018,801-1000,Paul Valéry University Montpellier,null,null,null,null,,67.2,18.3,
2018,801-1000,University of Bahrain,null,null,null,null,,22.6,95.7,
2018,801-1000,University of Bari,null,null,null,null,,null,null,
2018,801-1000,University of Belgrade,null,null,null,null,,null,null,
2018,801-1000,Universitas Brawijaya,null,null,null,null,,null,null,
2018,801-1000,University of Central Lancashire,null,null,null,null,,51.2,30.3,
2018,801-1000,University of East London,null,null,null,null,,92.8,80.2,
2018,801-1000,University of Engineering & Technology (UET) Lahore,null,null,null,null,,null,null,
2018,801-1000,University of Ghana,null,null,null,null,,null,null,
2018,801-1000,University of Greenwich,null,null,null,null,,95.7,71,
2018,801-1000,University of Karachi,null,null,null,null,,null,null,
2018,801-1000,The University of Lahore,null,null,null,null,,null,null,
2018,801-1000,University of Maribor,null,null,null,null,,null,null,
2018,801-1000,University of Mississippi,null,null,36,null,,null,null,
2018,801-1000,University of Montana Missoula,null,null,null,null,,null,null,
2018,801-1000,University of Mumbai,null,null,null,39.3,,null,null,
2018,801-1000,University of Nairobi,null,null,null,null,,null,null,
2018,801-1000,University of New England Australia,null,23.6,null,null,,null,null,
2018,801-1000,Savitribai Phule Pune University,null,null,null,null,,null,null,
2018,801-1000,University of San Diego,null,null,25.8,null,,null,null,
2018,801-1000,University of San Francisco,null,null,null,null,,49.4,null,
2018,801-1000,University of Santo Tomas,null,null,null,null,,null,null,
2018,801-1000,University of the Pacific,null,null,39.8,null,,null,null,
2018,801-1000,University of the Western Cape,null,null,null,null,,null,36.7,
2018,801-1000,University of Wroclaw,null,null,null,null,,null,null,
2018,801-1000,Université Toulouse - Jean Jaurès,null,null,null,null,,56,34.1,
2018,801-1000,Utah State University,null,36.5,null,null,,null,null,
2018,801-1000,Verona University,null,null,null,null,,null,null,
2018,801-1000,Voronezh State University,null,null,43.8,null,,null,null,
2018,801-1000,Vytautas Magnus University,null,null,null,null,,null,25.2,
2018,801-1000,Universitatea de Vest din Timisoara / West University of Timisoara,null,null,null,null,,null,null,
2018,801-1000,Wroclaw University of Science and Technology (Wrocław Tech),null,null,null,null,,null,null,
2018,1001+,Baylor College of Medicine,null,null,100,35.5,,31.3,null,
2018,1001+,BI Norwegian Business School,null,null,null,null,,22,82.3,
2018,1001+,Chung-Ang University (CAU),null,null,86.5,null,,38.3,22.1,
2018,1001+,Copenhagen Business School,null,36.2,null,43.3,,75,83.3,
2018,1001+,Cranfield University,null,49.4,99.9,48.5,,100,94.6,
2018,1001+,ESSEC Business School,null,32.2,null,93,,93.2,99.6,
2018,1001+,HEC Paris Business School,null,60.2,null,99.6,,100,100,
2018,1001+,INSEAD,34.1,55.2,65.1,99.5,,100,100,
2018,1001+,Jawaharlal Nehru University,38.1,null,71.8,null,,null,null,
2018,1001+,Karolinska Institutet,53.6,88.4,99.8,null,,64,88.7,
2018,1001+,King Abdullah University of Science & Technology (KAUST),null,100,84.5,null,,100,100,
2018,1001+,London Business School,37.9,96.9,null,99.6,,100,100,
2018,1001+,Stockholm School of Economics,null,62.2,null,60.8,,34.7,87.8,
2018,1001+,Bocconi University,33.4,null,null,98,,28.2,28.5,
2018,1001+,Université de Technologie de Compiègne (UTC),null,23.9,32.4,48.4,,50.3,null,
2018,1001+,"University of California, San Francisco",59.5,69.6,100,null,,null,45.3,
2018,1001+,Prague University of Economics and Business,null,null,null,40,,73.2,null,
2018,1001+,Weizmann Institute of Science,29.9,100,99.9,null,,null,null,
2018,1001+,WHU - Otto Beisheim School of Management,null,58.9,null,42.9,,41.8,80.5,
