name,inst_id,country_code,type
"Institute for Meteorological Training and Research, WMO Regional Training Centre",https://openalex.org/I4405266340,KE,education
"Institute for Poverty, Land and Agrarian Studies",https://openalex.org/I4210126272,ZA,education
Institute for Security Studies,https://openalex.org/I4210087931,KE,nonprofit
Institute of Accountancy Arusha,https://openalex.org/I4210089506,TZ,education
Institute of Aviation Engineering & Technology,https://openalex.org/I4405256525,EG,education
Institute of Development Management,https://openalex.org/I2802797706,IN,education
Institute of Finance Management,https://openalex.org/I4210142187,TZ,education
Institute of Legal Practice and Development,https://openalex.org/I4210112258,RW,education
Institute of Petroleum Studies Kampala,https://openalex.org/I4210162948,UG,education
Institute of Rural Development Planning,https://openalex.org/I4210134162,TZ,education
Institute of Tax Administration,https://openalex.org/I4405261778,TZ,education
Instituto Superior Monitor,https://openalex.org/I4210099667,MZ,education
Instituto Superior Politécnico de Gaza,https://openalex.org/I4210114882,MZ,education
Instituto Superior Politécnico de Manica,https://openalex.org/I4210154290,MZ,education
Instituto Superior Politécnico de Songo,https://openalex.org/I4210105090,MZ,education
Instituto Superior Politécnico de Tecnologia e Ciências,https://openalex.org/I4210159165,AO,education
Instituto Superior Politecnico de Tete,https://openalex.org/I4210160534,MZ,education
Instituto Superior Politécnico Metropolitano de Angola,https://openalex.org/I4210125163,AO,education
Instituts Supérieurs des Professions Infirmières et Techniques de Santé,https://openalex.org/I4210094767,MA,education
Inter-University Council for East Africa,https://openalex.org/I2800679637,UG,education
International Academy for Engineering and Media Science,https://openalex.org/I4210159313,EG,education
International Academy Mohammed VI of Civil Aviation,https://openalex.org/I4210145453,MA,education
International Centre for Genetic Engineering and Biotechnology,https://openalex.org/I91080651,IT,nonprofit
International Crops Research Institute for the Semi-Arid Tropics,https://openalex.org/I4210163774,IN,nonprofit
International Institute for Higher Education in Morocco,https://openalex.org/I4210134797,MA,education
International Institute for Water and Environmental Engineering,https://openalex.org/I4210107488,BF,education
International Islamic Center for Population Studies and Research,https://openalex.org/I4210140037,EG,education
International Medical and Technological University,https://openalex.org/I3132975919,TZ,education
International School of Dakar,https://openalex.org/I4210108597,SN,education
International University & Polytechnic of Benin,https://openalex.org/I4210157838,BJ,education
International University Bamenda,https://openalex.org/I4405259994,CM,education
International University of Africa,https://openalex.org/I263913023,SD,education
International University of East Africa,https://openalex.org/I4210122462,UG,education
International University of Grand Bassam,https://openalex.org/I4210124129,CI,education
International University of Management,https://openalex.org/I4210099821,NA,education
International University of Rabat,https://openalex.org/I4210106663,MA,education
Isa Kaita College of Education,https://openalex.org/I4405261176,NG,education
ISBAT University,https://openalex.org/I3131644003,UG,education
Islamic University College,https://openalex.org/I2801517398,GH,education
Islamic University in Uganda,https://openalex.org/I185474147,UG,education
Islamic University of Niger,https://openalex.org/I4210105844,NE,education
James Hope University,https://openalex.org/I4405263093,NG,education
Jamhuriya University of Science and Technology,https://openalex.org/I4210157195,SO,education
Jaramogi Oginga Odinga University of Science and Technology,https://openalex.org/I315205436,KE,education
Jazeera University,https://openalex.org/I4210106316,SO,education
Jean Piaget University of Angola,https://openalex.org/I4210100085,AO,education
Jean Piaget University of Cape Verde,https://openalex.org/I4210131030,CV,education
Jigawa State College of Education Gumel,https://openalex.org/I4405260700,NG,education
Jigawa State College of Nursing Sciences,https://openalex.org/I4405261325,NG,education
"Jigawa State Polytechnic, Dutse",https://openalex.org/I4405255526,NG,education
Jigjiga University,https://openalex.org/I4210123766,ET,education
Jimma University,https://openalex.org/I1443707,ET,education
John Garang Memorial University of Science and Technology,https://openalex.org/I4210124673,SS,education
Jomo Kenyatta University of Agriculture and Technology,https://openalex.org/I26805570,KE,education
Jordan University College,https://openalex.org/I4405260603,TZ,education
Joseph Ayo Babalola University,https://openalex.org/I230269253,NG,education
Joseph Sarwuan Tarka University Makurdi,https://openalex.org/I44738892,NG,education
Joshua Mqabuko Nkomo Polytechnic,https://openalex.org/I4210152384,ZW,education
Julius Nyerere University of Kankan,https://openalex.org/I3130478569,GN,education
Kabale University,https://openalex.org/I3129482412,UG,education
Kabarak University,https://openalex.org/I3131121749,KE,education
Kaduna Polytechnic,https://openalex.org/I3131952115,NG,education
Kaduna State University,https://openalex.org/I307268238,NG,education
Kafrelsheikh University,https://openalex.org/I130309236,EG,education
Kaimosi Friends University,https://openalex.org/I4210107289,KE,education
Kampala International University,https://openalex.org/I2752562790,UG,education
Kampala University,https://openalex.org/I2752562790,UG,education
Kano State University of Technology,https://openalex.org/I4210152770,NG,education
Karary University,https://openalex.org/I64838667,SD,education
Karatina University,https://openalex.org/I221899656,KE,education
Karl Kumm University,https://openalex.org/I4405262038,NG,education
Karume Institute of Science and Technology,https://openalex.org/I4405258167,TZ,education
Kassala University,https://openalex.org/I20893674,SD,education
Katanga Methodist University,https://openalex.org/I4210132408,CD,education
Katsina State Institute of Technology and Management,https://openalex.org/I4405260203,NG,education
KCA University,https://openalex.org/I3131884745,KE,education
KCMC University,https://openalex.org/I4405258929,TZ,education
Kebbi State Polytechnic,https://openalex.org/I4403386679,NA,education
Kebbi State University of Science and Technology,https://openalex.org/I4210088819,NG,education
"Kenule Beeson Saro-Wiwa Polytechnic, Bori",https://openalex.org/I4405260148,NG,education
Kenya Highlands University,https://openalex.org/I4210100769,KE,education
Kenya Institute of Curriculum Development,https://openalex.org/I4405261871,KE,education
Kenya Institute of Special Education,https://openalex.org/I4405262157,KE,education
Kenya Institute of Surveying and Mapping,https://openalex.org/I4405258124,KE,education
Kenya Medical Training College,https://openalex.org/I116082035,KE,education
Kenya Methodist University,https://openalex.org/I36770943,KE,education
Kenya School of TVET,https://openalex.org/I4405266154,KE,education
Kenyatta University,https://openalex.org/I153975220,KE,education
Khartoum International Institute for Arabic Languague,https://openalex.org/I4210128741,SD,education
Kibabii University,https://openalex.org/I4210106600,KE,education
Kigali Independent University,https://openalex.org/I4210109517,RW,education
King Ceasor University,https://openalex.org/I4405259800,UG,education
King Faisal University of N'Djamena,https://openalex.org/I4405260151,TD,education
Kings University,https://openalex.org/I4405265904,NG,education
Kingsley Ozumba Mbadiwe University,https://openalex.org/I4405257613,NG,education
Kirinyaga University,https://openalex.org/I3131411328,KE,education
Kiriri Women's University of Science and Technology,https://openalex.org/I3129475430,KE,education
Kisii University,https://openalex.org/I4210151796,KE,education
Kismayo University,https://openalex.org/I4210116614,SO,education
Klintaps University College of Health and Allied Sciences,https://openalex.org/I4403928223,GH,education
Kofi Annan International Peacekeeping Training Centre,https://openalex.org/I3130452249,GH,education
Koforidua Technical University,https://openalex.org/I4210151633,GH,education
Kogi State University,https://openalex.org/I10627620,NG,education
"Kogi State University, Kabba",https://openalex.org/I4405256641,NG,education
Koitaleel Samoei University College,https://openalex.org/I4405260531,KE,education
Kongo University,https://openalex.org/I4210150188,CD,education
Kotebe University of Education,https://openalex.org/I4210109399,ET,education
Kumasi Technical University,https://openalex.org/I2801516365,GH,education
Kumi University,https://openalex.org/I4210165537,UG,education
Kwame Nkrumah University,https://openalex.org/I28046988,GH,education
Kwame Nkrumah University of Science and Technology,https://openalex.org/I28046988,GH,education
Kwara State Polytechnic,https://openalex.org/I3129613971,NG,education
Kwara State University,https://openalex.org/I98243723,NG,education
Kwararafa University,https://openalex.org/I3131062393,NG,education
Kyambogo University,https://openalex.org/I43480833,UG,education
Ladoke Akintola University of Technology,https://openalex.org/I45230691,NG,education
Lafoole University,https://openalex.org/I4210158975,SO,education
Lagos State University,https://openalex.org/I126541806,NG,education
Lagos State University of Science and Technology,https://openalex.org/I2799500531,NG,education
Laikipia University,https://openalex.org/I3130826315,KE,education
Lancaster University Ghana,https://openalex.org/I4210106992,GH,education
Landmark University,https://openalex.org/I304664074,NG,education
Larbi Ben M'hidi University of Oum El Bouaghi,https://openalex.org/I3132180716,DZ,education
Lead City University,https://openalex.org/I70593384,NG,education
LEAP Science and Maths Schools,https://openalex.org/I4210163663,ZA,education
Lebanese International University of Mauritania,https://openalex.org/I4210165476,MR,education
Levy Mwanawasa Medical University,https://openalex.org/I4405260929,ZM,education
Liberia Institute Of Public Administration,https://openalex.org/I4405266764,LR,education
Libya Institute for Advanced Studies,https://openalex.org/I4405266542,LY,education
Libya Open University,https://openalex.org/I4210154678,LY,education
Libyan Academy,https://openalex.org/I4210161365,LY,education
Libyan Centre for Dental Research,https://openalex.org/I4405258055,LY,education
Libyan International Medical University,https://openalex.org/I4210153362,LY,education
Light University of Bujumbur,https://openalex.org/I4210122385,BI,education
Lilongwe University of Agriculture and Natural Resources,https://openalex.org/I4210101907,MW,education
Lira University,https://openalex.org/I4405254691,UG,education
LivingStone International University,https://openalex.org/I4210135011,UG,education
Local Government Training Institute,https://openalex.org/I4387153630,TZ,education
Lower Shabelle University,https://openalex.org/I4399598400,SO,education
Loyola University of Congo,https://openalex.org/I4210119007,CD,education
Lukenya University,https://openalex.org/I4210162831,KE,education
Lupane State University,https://openalex.org/I215330179,ZW,education
Lúrio University,https://openalex.org/I3129864162,MZ,education
Lusaka Apex Medical University,https://openalex.org/I3133036570,ZM,education
Luxor University,https://openalex.org/I4405260056,EG,education
Lyceum College,https://openalex.org/I2996127693,ZA,education
Maakhir University,https://openalex.org/I4210137779,SO,education
Maasai Mara University,https://openalex.org/I3131228027,KE,education
Machakos School,https://openalex.org/I4210111803,KE,education
Machakos University,https://openalex.org/I2802891092,KE,education
Madda Walabu University,https://openalex.org/I1283442259,ET,education
Madina Academy,https://openalex.org/I4210129516,EG,education
Madonna University,https://openalex.org/I151654608,US,education
Mahatma Gandhi Institute,https://openalex.org/I90978372,IN,healthcare
Mahatma Gandhi University,https://openalex.org/I177436651,IN,education
Maitama Sule University Kano,https://openalex.org/I4210099431,NG,education
Makerere University,https://openalex.org/I72227227,UG,education
Malawi Adventist University,https://openalex.org/I3132211733,MW,education
Malawi School of Government,https://openalex.org/I4405265588,MW,education
Malawi University of Science and Technology,https://openalex.org/I2800088668,MW,education
Management College of Southern Africa,https://openalex.org/I3129924371,ZA,education
Mandela Institute for Development Studies,https://openalex.org/I3132941426,ZA,education
Mangosuthu University of Technology,https://openalex.org/I160825796,ZA,education
Manicaland State University of Applied Sciences,https://openalex.org/I4405254191,ZW,education
Manouba University,https://openalex.org/I83259278,TN,education
Mansoura National University,https://openalex.org/I4405260572,EG,education
Mansoura University,https://openalex.org/I159247623,EG,education
Margaret Lawrence University,https://openalex.org/I4405254723,NG,education
Marien Ngouabi University,https://openalex.org/I7435137,CG,education
Marondera University of Agricultural Sciences and Technology,https://openalex.org/I4405252891,ZW,education
Maryam Abacha American University of Niger,https://openalex.org/I4210143858,NE,education
Maseno University,https://openalex.org/I195610458,KE,education
Mashreq University,https://openalex.org/I4210127163,SD,education
Masinde Muliro University of Science and Technology,https://openalex.org/I88132101,KE,education
Mateur Higher School of Agriculture,https://openalex.org/I4210155520,TN,education
Matrouh University,https://openalex.org/I4405258152,EG,education
Mauritius Institute of Education,https://openalex.org/I4210118643,MU,education
Mbarara University of Science and Technology,https://openalex.org/I141930137,UG,education
Mbeya University of Science and Technology,https://openalex.org/I3129830433,TZ,education
McPherson University,https://openalex.org/I3131280167,NG,education
Media Council of Kenya,https://openalex.org/I4210091052,KE,education
Mediterranean School of Business,https://openalex.org/I3131031036,TN,education
Mekdela Amba University,https://openalex.org/I4405255390,ET,education
Mekelle University,https://openalex.org/I74813324,ET,education
Menoufia University,https://openalex.org/I63601056,EG,education
Meru University of Science and Technology,https://openalex.org/I3131204436,KE,education
Methodist University College Ghana,https://openalex.org/I327098606,GH,education
Methodist University of Angola,https://openalex.org/I4210125453,AO,education
Metropolitan International University,https://openalex.org/I4210111992,UG,education
Mfantsiman Girls Secondary School,https://openalex.org/I4210095319,GH,education
Michael Okpara University of Agriculture,https://openalex.org/I98220444,NG,education
Middlesex University,https://openalex.org/I60488453,GB,education
Midlands State University,https://openalex.org/I72341686,ZW,education
Midocean University,https://openalex.org/I4405255600,KM,education
Midrand Graduate Institute,https://openalex.org/I142215875,ZA,education
Military Technical College,https://openalex.org/I4210100308,EG,education
Milpark Education,https://openalex.org/I3130591674,ZA,education
Minia University,https://openalex.org/I89466785,EG,education
Misr International University,https://openalex.org/I47853400,EG,education
Misr University for Science and Technology,https://openalex.org/I154632036,EG,education
Mission de Promotion des Materiaux Locaux,https://openalex.org/I4405253939,CM,education
Misurata University,https://openalex.org/I152195623,LY,education
Mizan Tepi University,https://openalex.org/I267325792,ET,education
Modern Academy,https://openalex.org/I890898191,EG,education
Modern Academy for Engineering and Technology,https://openalex.org/I4394709192,EG,education
Modern University for Information and Technology,https://openalex.org/I4210089325,EG,education
Modibbo Adama University of Technology,https://openalex.org/I60470151,NG,education
Mogadishu University,https://openalex.org/I4210110361,SO,education
Mohamed I University,https://openalex.org/I4210108110,MA,education
Mohamed-Cherif Messaadia University,https://openalex.org/I1288970718,DZ,education
Mohammed V University,https://openalex.org/I126477371,MA,education
Moi University,https://openalex.org/I147168166,KE,education
Monarch University,https://openalex.org/I4405260615,NG,education
Moshi Co-operative University,https://openalex.org/I3131787984,TZ,education
Mouloud Mammeri University of Tizi-Ouzou,https://openalex.org/I4210159538,DZ,education
Mount Kenya University,https://openalex.org/I250207469,KE,education
Mount Meru University,https://openalex.org/I3132446703,TZ,education
Mountain Top University,https://openalex.org/I4210092144,NG,education
Mountains of the Moon University,https://openalex.org/I33777917,UG,education
Mountcrest University College,https://openalex.org/I2802211179,GH,education
Muhimbili University of Health and Allied Sciences,https://openalex.org/I154840374,TZ,education
Mukuba University,https://openalex.org/I4405256476,ZM,education
Mulago School of Nursing and Midwifery,https://openalex.org/I4210153084,UG,education
Multimedia University of Kenya,https://openalex.org/I327535454,KE,education
Mulungushi University,https://openalex.org/I3132976927,ZM,education
Muni University,https://openalex.org/I3132109944,UG,education
Murang'a University of Technology,https://openalex.org/I3133159679,KE,education
Muslim University of Morogoro,https://openalex.org/I3130741188,TZ,education
Mutare Polytechnic,https://openalex.org/I4405262327,ZW,education
Muteesa I Royal University,https://openalex.org/I3129738088,UG,education
Mzumbe University,https://openalex.org/I15846685,TZ,education
Mzuzu University,https://openalex.org/I18020613,MW,education
Nahda College,https://openalex.org/I2801034501,SD,education
Nahda University,https://openalex.org/I2799409690,EG,education
Nalikule College of Education,https://openalex.org/I4405265438,MW,education
Nalut University,https://openalex.org/I4405259951,LY,education
Namibia Institute of Pathology,https://openalex.org/I4210163016,NA,education
Namibia University of Science and Technology,https://openalex.org/I101993903,NA,education
Nasarawa State University,https://openalex.org/I31959934,NG,education
National Advanced School of Public Works,https://openalex.org/I4210149531,CM,education
National Archives of Senegal,https://openalex.org/I4210122977,SN,education
National Banking College,https://openalex.org/I4405262633,GH,education
National Center for Educational Research and Development,https://openalex.org/I4405257196,EG,education
National Council for Curriculum and Assessment,https://openalex.org/I4405261996,GH,education
National Defence College Kenya,https://openalex.org/I4210150453,KE,education
National Engineering School of Tunis,https://openalex.org/I4210131288,TN,education
National Examinations Council,https://openalex.org/I4405257153,NG,education
National Higher School of Autonomous Systems Technology,https://openalex.org/I4405263458,DZ,education
National Higher School of Mathematics,https://openalex.org/I4405255362,DZ,education
National Higher School of Statistics and Applied Economy,https://openalex.org/I4210091172,DZ,education
National Higher School of Technology and Engineering Annaba,https://openalex.org/I4405258926,DZ,education
National Institute for Nigerian Languages,https://openalex.org/I4405254470,NG,education
National Institute for Research in Education,https://openalex.org/I4405261368,DZ,education
National Institute of Arts,https://openalex.org/I4210121172,CD,education
National Institute of Public Administration,https://openalex.org/I4210160828,ZM,education
National Institute of Transport,https://openalex.org/I4210106625,TZ,education
National Library of Somalia,https://openalex.org/I4405266661,SO,education
National Nurses Association of Kenya,https://openalex.org/I4210119357,KE,education
National Open University of Nigeria,https://openalex.org/I52605992,NG,education
National Polytechnic University Institute Bamenda,https://openalex.org/I4405259647,CM,education
National Postgraduate Medical College of Nigeria,https://openalex.org/I3129828962,NG,education
National Ribat University,https://openalex.org/I3130760591,SD,education
National School of Architecture,https://openalex.org/I4210093720,MA,education
National School of Artificial Intelligence,https://openalex.org/I4387154306,DZ,education
National School of Built and Ground Works Engineering,https://openalex.org/I4210116852,DZ,education
National School of Business and Management in Settat,https://openalex.org/I3129602810,MA,education
National School of Computer Science,https://openalex.org/I4210097372,FR,education
"National School of Electronics and Telecommunications of Sfax, Tunisia",https://openalex.org/I4405255060,TN,education
National School of Mineral Industry,https://openalex.org/I4210155111,MA,education
National Telecommunications Institute,https://openalex.org/I4210165434,EG,education
National Universities Commission,https://openalex.org/I41910991,NG,education
National University,https://openalex.org/I139264467,KR,education
October 6 University,https://openalex.org/I4210165376,EG,education
October High Institute For Enginnering and Technology,https://openalex.org/I4210136523,EG,education
October University of Modern Sciences and Arts,https://openalex.org/I895027328,EG,education
Oda Bultum University,https://openalex.org/I4405257672,ET,education
Oduduwa University,https://openalex.org/I3133298332,NG,education
Ogun State Institute of Technology Igbesa,https://openalex.org/I4405264286,NG,education
Olabisi Onabanjo University,https://openalex.org/I894372087,NG,education
Olusegun Agagu University of Science and Technology,https://openalex.org/I904009604,NG,education
Omar Al-Mukhtar University,https://openalex.org/I299799659,LY,education
Omar Bongo University,https://openalex.org/I3129570296,GA,education
Omdurman Ahlia University,https://openalex.org/I308622825,SD,education
Omdurman Islamic University,https://openalex.org/I37322517,SD,education
One World University,https://openalex.org/I4210166148,MZ,education
Open University of Kenya,https://openalex.org/I4405256106,KE,education
Open University of Mauritius,https://openalex.org/I4210094497,MU,education
Open University of Sudan,https://openalex.org/I4210118269,SD,education
Open University of Tanzania,https://openalex.org/I912052591,TZ,education
Open University of West Africa,https://openalex.org/I4210166436,GH,education
Open Window School of Visual Communication,https://openalex.org/I4210103036,ZA,education
Oran Graduate School of Economics,https://openalex.org/I4405261784,DZ,education
Oromia State University,https://openalex.org/I4405260919,ET,education
"Osun State College of Education, Ila-Orangun",https://openalex.org/I4387156349,NG,education
Osun State University,https://openalex.org/I35601441,NG,education
Pan Africa Christian University,https://openalex.org/I3133129679,KE,education
Pan African Christian University College,https://openalex.org/I4210136168,GH,education
Pan African Institute for Development,https://openalex.org/I4210123176,CM,education
Pan African Institute for Development Regional Institute for West Africa,https://openalex.org/I4405259508,CM,education
Pan-African University,https://openalex.org/I4387152863,NA,education
Pan-Atlantic University,https://openalex.org/I64032852,NG,education
Paul University Awka,https://openalex.org/I2799770396,NG,education
Pedagogical University,https://openalex.org/I157338126,RU,education
Pentecost University College,https://openalex.org/I2800079435,GH,education
Pharaohs Higher Institute of Computer Information Systems and Management,https://openalex.org/I4210116887,EG,education
Pharos University in Alexandria,https://openalex.org/I146977602,EG,education
Philomath University,https://openalex.org/I4405255197,NG,education
Pigier Bénin,https://openalex.org/I4210164972,BJ,education
Pigier Côte d'Ivoire,https://openalex.org/I4210118751,CI,education
Pioneer International University,https://openalex.org/I4210151313,KE,education
Plasma University,https://openalex.org/I4210110229,SO,education
Plateau State University,https://openalex.org/I3132245663,NG,education
Polytechnic School of Algiers,https://openalex.org/I2802493600,DZ,education
Poma International Business University,https://openalex.org/I4210092979,BJ,education
Port Said University,https://openalex.org/I88017793,EG,education
Presbyterian University of East Africa,https://openalex.org/I209195179,KE,education
"Presbyterian University, Ghana",https://openalex.org/I41545563,GH,education
Private University of Angola,https://openalex.org/I4210093741,AO,education
Production Management Institute of Southern Africa,https://openalex.org/I4210124375,ZA,education
Puntland State University,https://openalex.org/I3133274995,SO,education
Pwani University,https://openalex.org/I279922783,KE,education
Radford University College,https://openalex.org/I2801272733,GH,education
Raya University,https://openalex.org/I3132488046,ID,education
Red Sea University,https://openalex.org/I90097577,SD,education
Redeemer's University,https://openalex.org/I265584191,NG,education
Reformed Church University,https://openalex.org/I2802418398,ZW,education
Regenesys Business School,https://openalex.org/I3133096102,ZA,education
Regent Business School,https://openalex.org/I3129462672,ZA,education
Regent University College of Science and Technology,https://openalex.org/I4210130454,GH,education
Regentropfen University College,https://openalex.org/I4405254915,GH,education
Regional Centre for Training in Aerospace Surveys,https://openalex.org/I4210085862,NG,education
Regional Maritime University,https://openalex.org/I3132438211,GH,education
Renaissance University,https://openalex.org/I3131949601,NG,education
Rhema University,https://openalex.org/I3133127056,NG,education
Rhodes University,https://openalex.org/I203238179,ZA,education
Riara University,https://openalex.org/I3130753050,KE,education
Rift Valley University,https://openalex.org/I2801704801,ET,education
Rivers State University,https://openalex.org/I96576516,NG,education
Rongo University,https://openalex.org/I4210102998,KE,education
Royal Centre for Remote Sensing,https://openalex.org/I4210105732,MA,education
Ruaha Catholic University,https://openalex.org/I4405253150,TZ,education
Rumbek University,https://openalex.org/I4210166474,SS,education
Rusangu University,https://openalex.org/I3130371724,ZM,education
Rwanda Polytechnic,https://openalex.org/I4405262977,RW,education
Sa'adatu Rimi College of Education,https://openalex.org/I4210138822,NG,education
Sa'adu Zungur University,https://openalex.org/I4210109391,NG,education
Sabratha University,https://openalex.org/I4405257151,LY,education
Sadat Academy for Management Sciences,https://openalex.org/I43424612,EG,education
Salem University,https://openalex.org/I9729102,US,education
Samara University,https://openalex.org/I4210100457,ET,education
Sanaag University of Science and Technology,https://openalex.org/I4210167438,SO,education
Scott Christian University,https://openalex.org/I3130586695,KE,education
Sebastian Kolowa Memorial University,https://openalex.org/I4210119808,TZ,education
Sebha University,https://openalex.org/I153265617,LY,education
Sedibeng TVET College,https://openalex.org/I4210092972,ZA,education
Sefako Makgatho Health Sciences University,https://openalex.org/I2802393258,ZA,education
Senghor University,https://openalex.org/I3131965639,EG,education
Shendi University,https://openalex.org/I4210126656,SD,education
Sheppard and Lapsley Presbyterian University of Congo,https://openalex.org/I4210163669,CD,education
Sicambeni Rural University,https://openalex.org/I4210158605,ZA,education
Sidi Mohamed Ben Abdellah University,https://openalex.org/I81605866,MA,education
Sikkim Manipal University,https://openalex.org/I81433678,IN,education
SIMAD University,https://openalex.org/I4210127735,SO,education
Sinai University,https://openalex.org/I1355163,EG,education
Sinnar University,https://openalex.org/I3132574604,SD,education
Sirte University,https://openalex.org/I99296679,LY,education
Skyline University Nigeria,https://openalex.org/I4210164620,NG,education
Social Work Institute in Cairo,https://openalex.org/I4210162686,EG,education
Sohag University,https://openalex.org/I97455420,EG,education
Sokoine University of Agriculture,https://openalex.org/I84641585,TZ,education
Sokoto State University,https://openalex.org/I3129379329,NG,education
Sol Plaatje University,https://openalex.org/I3131135081,ZA,education
Solusi University,https://openalex.org/I3129793404,ZW,education
Somali International University,https://openalex.org/I4210157016,SO,education
Somali National University,https://openalex.org/I2801301251,SO,education
Somali STEM Society,https://openalex.org/I4405266704,SO,education
Somaliland University of Technology,https://openalex.org/I4210098482,SO,education
Soroti University,https://openalex.org/I4210161311,UG,education
South African College of Applied Psychology,https://openalex.org/I4210144462,ZA,education
South African National Energy Development Institute,https://openalex.org/I4210143728,ZA,education
South African School of Motion Picture Medium and Live Performance,https://openalex.org/I4210163664,ZA,education
South African Theological Seminary,https://openalex.org/I2802827535,ZA,education
South Eastern Kenya University,https://openalex.org/I263567798,KE,education
South Valley University,https://openalex.org/I189575948,EG,education
Southern Africa Nazarene University,https://openalex.org/I4210149376,SZ,education
Sphinx University,https://openalex.org/I4399598398,EG,education
Spiritan University Nneochi,https://openalex.org/I4405256426,NG,education
"SS Peter and Paul Major Seminary, Bodija",https://openalex.org/I4405261054,NG,education
St Augustine College of South Africa,https://openalex.org/I25613804,ZA,education
St. Augustine International University,https://openalex.org/I2801604535,UG,education
St. Augustine University of Tanzania,https://openalex.org/I158990150,TZ,education
St. Christopher Iba Mar Diop College of Medicine,https://openalex.org/I3132822907,SN,education
St. Francis University College of Health and Allied Sciences,https://openalex.org/I4405261229,TZ,education
St. John's University of Tanzania,https://openalex.org/I284050080,TZ,education
St. Joseph University In Tanzania,https://openalex.org/I4210159779,TZ,education
St. Lawrence University,https://openalex.org/I100236772,US,education
St. Mary's University,https://openalex.org/I4210160144,KR,healthcare
St. Mary's University in Juba,https://openalex.org/I4210166823,SS,education
St. Paul's University,https://openalex.org/I4210089933,KE,education
Stafford University,https://openalex.org/I4210138504,UG,education
Stalwart University Institute,https://openalex.org/I4405259403,CM,education
State University of Medical and Applied Sciences,https://openalex.org/I4405256974,NG,education
State University of Zanzibar,https://openalex.org/I72235472,TZ,education
Stella Maris Polytechnic,https://openalex.org/I4210122897,LR,education
Stellenbosch University,https://openalex.org/I26092322,ZA,education
Strathmore University,https://openalex.org/I161372803,KE,education
Sudan Academy for Banking and Financial Sciences,https://openalex.org/I4210115035,SD,education
Sudan Academy of Sciences,https://openalex.org/I4210156887,SD,education
Sudan Childhood Diabetes Association,https://openalex.org/I4210090762,SD,education
Sudan International University,https://openalex.org/I4210094049,SD,education
Sudan Medical Specialization Board,https://openalex.org/I4210135870,SD,education
Sudan University of Science and Technology,https://openalex.org/I9353105,SD,education
Sudanese Universities Information Network,https://openalex.org/I4210163744,SD,education
Suez Canal University,https://openalex.org/I114794399,EG,education
Suez University,https://openalex.org/I130009713,EG,education
Sule Lamido University Kafin Hausa,https://openalex.org/I3129351386,NG,education
"Summit University, Offa",https://openalex.org/I4405255726,NG,education
Sunyani Technical University,https://openalex.org/I4210164771,GH,education
Sup de Co Marrakech,https://openalex.org/I4210147360,MA,education
Sup Management,https://openalex.org/I4210154748,MA,education
Supershine University,https://openalex.org/I4210151047,ZM,education
Surman College of Science and Technology,https://openalex.org/I4405261043,LY,education
SwissLink Higher Institute of Business & Technology,https://openalex.org/I4405261355,CM,education
Taasisi ya Sanaa na Utamaduni Bagamoyo,https://openalex.org/I4405266617,TZ,education
Tai Solarin University of Education,https://openalex.org/I91972364,NG,education
Takoradi Technical University,https://openalex.org/I4210131222,GH,education
Tangaza University,https://openalex.org/I4405266166,KE,education
Tansian University,https://openalex.org/I3131906498,NG,education
Tanta University,https://openalex.org/I21376657,EG,education
Tanzania Agriculture Research Institute,https://openalex.org/I4405263296,TZ,education
Tanzania Commission for Universities,https://openalex.org/I3129228679,TZ,education
Tanzania Institute of Accountancy,https://openalex.org/I4405259358,TZ,education
Tanzania Institute of Education (TIE),https://openalex.org/I4405253151,TZ,education
Taraba State College of Health Technology Takum,https://openalex.org/I4405263029,NG,education
Taraba State University,https://openalex.org/I3133101575,NG,education
Team University,https://openalex.org/I4210145961,UG,education
Technical University of Angola,https://openalex.org/I4210102036,AO,education
Technical University of Kenya,https://openalex.org/I140287389,KE,education
Technical University of Mombasa,https://openalex.org/I294845491,KE,education
Tengeru Institute of Community Development,https://openalex.org/I4405263647,TZ,education
Teofilo Kisanji University,https://openalex.org/I3133312331,TZ,education
Testament Theological Seminary,https://openalex.org/I4405254663,NG,education
The Catholic University of Malawi,https://openalex.org/I4210162858,MW,education
"The Federal Polytechnic, Ado-Ekiti",https://openalex.org/I4210113643,NG,education
The Future University,https://openalex.org/I4210090078,SD,education
The Gambia College,https://openalex.org/I4405259792,GM,education
The Higher Institute of Applied Arts Fifth settlement,https://openalex.org/I4405263392,EG,education
The Higher Institute of Engineering Technologies Benghazi,https://openalex.org/I4405263733,LY,education
The Higher School of Management and Digital Economy,https://openalex.org/I4405259000,DZ,education
The Independent Institute of Education,https://openalex.org/I4210141751,ZA,education
The Kenya Education Management Institute,https://openalex.org/I4405266786,KE,education
The Knowledge Hub Universities,https://openalex.org/I4405258297,EG,education
The Nigerian Baptist Theological Seminary,https://openalex.org/I4405253712,NG,education
The Polytechnic Ibadan,https://openalex.org/I4210134659,NG,education
The University Centre for Studies in Namibia,https://openalex.org/I4405266070,NA,education
The University of Dodoma,https://openalex.org/I28285804,TZ,education
Thebes Academy,https://openalex.org/I4210127389,EG,education
Time Université,https://openalex.org/I4210145739,TN,education
Tissemsilt University,https://openalex.org/I4210103375,DZ,education
Tom Mboya University College,https://openalex.org/I4405260281,KE,education
Trinity University,https://openalex.org/I60060512,US,education
