name,year,inst_id,country_code,type,n_publication,ace_1,ace_2,deltas_1,gdp_cap,gdp_growth,internet,electricity,tertiary_enrol,education_exp,rd_exp,n_citations,founded_date,researchers_per_million
Ajayi Crowther University,2007,I37490319,NGA,education,2,0,0,0,2020.83316299454,6.59113036068679,6.769999981,50.1,NA,NA,0.13223,70,2005,37.55812
Ajayi Crowther University,2008,I37490319,NGA,education,1,0,0,0,2098.28339220668,6.76447277780228,8,50.3,NA,NA,NA,93,2005,NA
Ajayi Crowther University,2009,I37490319,NGA,education,4,0,0,0,2204.6072560373,8.03692510099023,9.300000191,50,NA,NA,NA,16,2005,NA
Ajayi Crowther University,2010,I37490319,NGA,education,8,0,0,0,2315.46676509663,8.00565591628701,11.5,48,9.21187548100134,NA,NA,38,2005,NA
Ajayi Crowther University,2011,I37490319,NGA,education,15,0,0,0,2370.97657091803,5.30792420289453,13.80000019,55.9,9.74153350922586,NA,NA,181,2005,NA
Ajayi Crowther University,2012,I37490319,NGA,education,11,0,0,0,2403.65387896924,4.23006117493223,16.10000038,53,NA,0.549233086121929,NA,146,2005,NA
Ajayi Crowther University,2013,I37490319,NGA,education,10,0,0,0,2495.34106573749,6.67133539306167,19.10000038,55.6,NA,0.534206768008091,NA,72,2005,NA
Ajayi Crowther University,2014,I37490319,NGA,education,30,0,0,0,2583.6155695814,6.30971865525431,21,54.2,NA,0.470742539133469,NA,569,2005,NA
Ajayi Crowther University,2015,I37490319,NGA,education,19,0,0,0,2585.73360671797,2.65269329543001,22.51420021,52.5,NA,0.436954905120644,NA,662,2005,NA
Ajayi Crowther University,2016,I37490319,NGA,education,16,0,0,0,2481.81490350326,-1.61686894906509,24.137500760000002,59.3,NA,0.393045646249364,NA,169,2005,NA
Ajayi Crowther University,2017,I37490319,NGA,education,14,0,0,0,2441.71236404488,0.805886619102438,25.87789917,54.4,NA,0.396354013591345,NA,156,2005,NA
Ajayi Crowther University,2018,I37490319,NGA,education,27,0,0,0,2431.77857832568,1.92275734200614,27.74370003,56.5,NA,0.419998493796127,NA,211,2005,NA
Ajayi Crowther University,2019,I37490319,NGA,education,37,0,0,0,2431.53528472982,2.20842927714892,29.74410057,55.4,NA,0.358479005206684,0.28444,334,2005,22.12011
Ajayi Crowther University,2020,I37490319,NGA,education,52,0,0,0,2228.68631422888,-6.36889840510109,31.88879967,55.4,NA,0.35963763718498,NA,339,2005,NA
Ajayi Crowther University,2021,I37490319,NGA,education,88,0,0,0,2206.66406250067,1.10925253938163,35.50979996,59.5,NA,0.381919104397325,NA,396,2005,NA
Ajayi Crowther University,2022,I37490319,NGA,education,118,0,0,0,2254.29080416892,4.31882949523192,39.14720154,60.5,NA,0.348516707890877,NA,638,2005,NA
Ajayi Crowther University,2023,I37490319,NGA,education,194,0,0,0,2280.91931156115,3.32684556421316,40.06399918,61.2,NA,0.319069049792343,NA,837,2005,NA
Ajayi Crowther University,2024,I37490319,NGA,education,170,0,0,0,2324.64881202751,4.06236408888319,41.21139908,NA,NA,NA,NA,570,2005,NA
Ajayi Crowther University,2025,I37490319,NGA,education,289,0,0,0,NA,NA,NA,NA,NA,NA,NA,104,2005,NA
Akademia,2006,I99542240,POL,government,3139,0,0,0,9137.65850849801,6.20210710934373,44.58,99.8,65.0900726318359,5.18848991394043,0.54899,88471,2011,1563.45879
Akademia,2007,I99542240,POL,government,2844,0,0,0,9760.7042604352,6.7604478527626,48.6,99.8,66.9424667358398,4.86086988449097,0.56103,74057,2011,1614.00137
Akademia,2008,I99542240,POL,government,3014,0,0,0,10187.2017910883,4.38377069274605,53.13,99.8,70.2946319580078,5.02344989776611,0.59719,84870,2011,1626.3818
Akademia,2009,I99542240,POL,government,3302,0,0,0,10446.5289138524,2.61512859291683,58.97,100,72.6793594360352,4.97665977478027,0.65932,75580,2011,1608.44328
Akademia,2010,I99542240,POL,government,3133,0,0,0,10808.3975674238,3.16892748258036,62.32,100,76.5571212768555,5.08126020431519,0.72252,86757,2011,1697.02812
Akademia,2011,I99542240,POL,government,3314,0,0,0,11370.313427173,5.25546256612796,61.94999896898,100,75.8021011352539,4.82901000976562,0.74726,99006,2011,1679.90071
Akademia,2012,I99542240,POL,government,3477,0,0,0,11542.2353368014,1.51178167644575,62.3099972714691,100,75.0382919311523,4.83311986923218,0.88476,100370,2011,1752.07893
Akademia,2013,I99542240,POL,government,4090,0,0,0,11628.2286809525,0.684240607051805,62.8492,100,73.317268371582,4.99779987335205,0.8807,101691,2011,1868.31303
Akademia,2014,I99542240,POL,government,4389,0,0,0,12093.1622787394,3.92050862390032,66.5987360557248,100,70.2389678955078,4.93858003616333,0.9454,107980,2011,2054.74753
Akademia,2015,I99542240,POL,government,4667,0,0,0,12637.5220324406,4.43176700264478,67.9969871556415,100,69.3731994628906,4.78748989105225,0.99807,112733,2011,2158.37831
Akademia,2016,I99542240,POL,government,5316,0,0,0,13026.1858988718,3.03117767594847,73.3007040962669,100,69.8503799438477,4.62726020812988,0.9616,119428,2011,2304.00747
Akademia,2017,I99542240,POL,government,4838,0,0,0,13695.6452848724,5.15245773325907,75.9853659493832,100,70.6174621582031,4.54246997833252,1.03055,132834,2011,2994.85672
Akademia,2018,I99542240,POL,government,4941,0,0,0,14551.0850277089,6.2458584723942,77.5417345350006,100,71.0217437744141,4.55985021591187,1.19426,119204,2011,3079.49249
Akademia,2019,I99542240,POL,government,5067,0,0,0,15221.3090624454,4.58045817256199,80.4359068768673,100,70.9065017700195,4.62736988067627,1.3088,136477,2011,3159.06604
Akademia,2020,I99542240,POL,government,6046,0,0,0,15090.2228440113,-2.03556882399977,83.18488715,100,70.9730377197266,4.80081987380981,1.37128,141914,2011,3260.15498
Akademia,2021,I99542240,POL,government,6365,0,0,0,16368.6239689025,6.92718266052501,85.37490906,100,72.2060623168945,4.61998987197876,1.41558,116880,2011,3558.20467
Akademia,2022,I99542240,POL,government,5813,0,0,0,17303.64494323,5.25545697386036,86.94113479,100,75.2911071777344,4.31372976303101,1.44162,76427,2011,3721.07204
Akademia,2023,I99542240,POL,government,6161,0,0,0,17410.3830137066,0.249610834017872,86.414744,100,76.8794097900391,NA,1.55525,58664,2011,3675.06022
Akademia,2024,I99542240,POL,government,5540,0,0,0,18000.5034591285,3.02841630700273,88.58496367,NA,80.9149627685547,NA,NA,34815,2011,NA
Akademia,2025,I99542240,POL,government,4833,0,0,0,NA,NA,NA,NA,NA,NA,NA,9959,2011,NA
Akademie Reformatoriese Opleiding en Studies,2006,I4210137511,ZAF,education,0,0,0,0,5650.9883176549,5.60380645895889,7.60713967477381,80.7,NA,4.52652978897095,0.80291,0,2003,373.41244
Akademie Reformatoriese Opleiding en Studies,2007,I4210137511,ZAF,education,0,0,0,0,5891.42069421698,5.36047405394162,8.06537517355504,82,NA,4.44668006896973,0.79364,0,2003,384.41697
Akademie Reformatoriese Opleiding en Studies,2008,I4210137511,ZAF,education,0,0,0,0,6009.71963138635,3.1910438863288,8.43,81.9,NA,4.37424993515015,0.80567,0,2003,381.59248
Akademie Reformatoriese Opleiding en Studies,2009,I4210137511,ZAF,education,1,0,0,0,5847.05811084505,-1.53808913525583,10,82.6,NA,4.76118993759155,0.74993,1,2003,384.84932
Akademie Reformatoriese Opleiding en Studies,2010,I4210137511,ZAF,education,3,0,0,0,5953.94506512821,3.03973288127956,24,82.8,NA,5.13496017456055,0.66284,8,2003,359.80904
Akademie Reformatoriese Opleiding en Studies,2011,I4210137511,ZAF,education,0,0,0,0,6067.12482726885,3.16855627858818,33.97,83.6,NA,5.28899002075195,0.66753,1,2003,381.96714
Akademie Reformatoriese Opleiding en Studies,2012,I4210137511,ZAF,education,4,0,0,0,6121.55783860713,2.39623238465745,41,85.2,17.9447234835981,5.52322006225586,0.66934,11,2003,400.95517
Akademie Reformatoriese Opleiding en Studies,2013,I4210137511,ZAF,education,5,0,0,0,6170.87670863373,2.48546800826588,46.5,85.2,18.6088225305342,5.35070991516113,0.6633,17,2003,430.44849
Akademie Reformatoriese Opleiding en Studies,2014,I4210137511,ZAF,education,4,0,0,0,6155.00589462516,1.41382645223793,49,85.9,18.4813356370067,5.48977994918823,0.70987,2,2003,427.63838
Akademie Reformatoriese Opleiding en Studies,2015,I4210137511,ZAF,education,2,0,0,0,6112.27382485974,1.32186223678229,51.91910172,85.3,19.0332949537661,5.48285007476807,0.73147,1,2003,466.56084
Akademie Reformatoriese Opleiding en Studies,2016,I4210137511,ZAF,education,1,0,0,0,6095.295060428,0.664552307858116,54,83.9,18.9292980324153,5.4442400932312,0.74992,0,2003,481.99586
Akademie Reformatoriese Opleiding en Studies,2017,I4210137511,ZAF,education,9,0,0,0,6125.6920507497,1.15794695181735,56.16740036,84.4,21.0902909603212,5.59868001937866,0.76257,14,2003,516.53674
Akademie Reformatoriese Opleiding en Studies,2018,I4210137511,ZAF,education,6,0,0,0,6117.2701406047,1.55678384721676,62.40000153,84.7,22.3515425184231,5.64401006698608,0.68586,0,2003,500.79079
Akademie Reformatoriese Opleiding en Studies,2019,I4210137511,ZAF,education,8,0,0,0,6032.82972598668,0.25993557687633,69.69689941,85,22.2442465104023,5.91159009933472,0.61304,9,2003,479.86558
Akademie Reformatoriese Opleiding en Studies,2020,I4210137511,ZAF,education,4,0,0,0,5569.58483319272,-6.1689177146757,72.1128006,90,22.6148742572009,6.17067003250122,0.60296,0,2003,459.98774
Akademie Reformatoriese Opleiding en Studies,2021,I4210137511,ZAF,education,9,0,0,0,5750.90937479584,4.85864865060148,74.96859741,89.3,22.3431289991291,6.5551700592041,0.6139,9,2003,454.79773
Akademie Reformatoriese Opleiding en Studies,2022,I4210137511,ZAF,education,4,0,0,0,5786.86505344736,2.05813661692193,78.29319763,86.5,23.7271036201865,6.15599012374878,0.61479,1,2003,444.16298
Akademie Reformatoriese Opleiding en Studies,2023,I4210137511,ZAF,education,6,0,0,0,5756.55049453121,0.80610455095804,78.33670044,87.7,23.493768799339,6.12347984313965,NA,19,2003,NA
Akademie Reformatoriese Opleiding en Studies,2024,I4210137511,ZAF,education,12,0,0,0,5715.47531469148,0.534843531905139,78.35759735,NA,NA,6.02110004425049,NA,3,2003,NA
Akademie Reformatoriese Opleiding en Studies,2025,I4210137511,ZAF,education,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2003,NA
Akhbar El Yom Academy,2006,I4210127704,EGY,education,4,0,0,0,2761.62410769792,6.84383819379117,13.66,99,28.3695907592773,4.00178003311157,0.25903,119,1999,NA
Akhbar El Yom Academy,2007,I4210127704,EGY,education,0,0,0,0,2902.06559804963,7.08782742681038,16.03,98.4,28.8399200439453,3.68460988998413,0.2551,0,1999,591.25817
Akhbar El Yom Academy,2008,I4210127704,EGY,education,3,0,0,0,3052.21297844721,7.15628356605819,18.01,99.8,28.6861095428467,3.76082992553711,0.27024,41,1999,410.61485
Akhbar El Yom Academy,2009,I4210127704,EGY,education,9,0,0,0,3135.09661303014,4.67359979952391,20,98.9,29.2693099975586,NA,0.43312,43,1999,405.67613
Akhbar El Yom Academy,2010,I4210127704,EGY,education,3,0,0,0,3233.84521246786,5.1472348575531,21.6,99.4,30.0727383660214,NA,0.43345,0,1999,461.31975
Akhbar El Yom Academy,2011,I4210127704,EGY,education,0,0,0,0,3222.37650111856,1.7645719489982,25.6,99.4,25.5901820932158,NA,0.53154,0,1999,461.59381
Akhbar El Yom Academy,2012,I4210127704,EGY,education,5,0,0,0,3220.99194203067,2.22619979863525,26.4,99.7,26.2271566255146,NA,0.50899,10,1999,485.09394
Akhbar El Yom Academy,2013,I4210127704,EGY,education,6,0,0,0,3216.3783902629,2.18546605362143,29.4,99.9,28.3479816954113,NA,0.63895,145,1999,505.91384
Akhbar El Yom Academy,2014,I4210127704,EGY,education,5,0,0,0,3235.66246235257,2.91591187985748,33.8946039115275,99.8,29.1134325604942,NA,0.63649,239,1999,632.88092
Akhbar El Yom Academy,2015,I4210127704,EGY,education,5,0,0,0,3306.98159414141,4.37201907790141,37.8193834276939,99.3,32.8848991394043,NA,0.71858,220,1999,631.04334
Akhbar El Yom Academy,2016,I4210127704,EGY,education,15,0,0,0,3381.22246306207,4.34664345555447,41.2480670885772,100,31.8731307983398,NA,0.70848,649,1999,646.99675
Akhbar El Yom Academy,2017,I4210127704,EGY,education,22,0,0,0,3452.90961245539,4.18122099994778,44.9502042452857,100,33.1018892935221,NA,0.64486,790,1999,636.00218
Akhbar El Yom Academy,2018,I4210127704,EGY,education,35,0,0,0,3568.63966286161,5.3311086189448,46.92433676792,100,36.1230010986328,NA,0.68839,1599,1999,645.44342
Akhbar El Yom Academy,2019,I4210127704,EGY,education,14,0,0,0,3701.2446345188,5.55209307156956,57.2828663990195,100,33.622825887244,NA,0.79617,1107,1999,776.5619
Akhbar El Yom Academy,2020,I4210127704,EGY,education,18,0,0,0,3770.86947867421,3.55016483786838,71.91420096,100,38.773998260498,NA,0.91564,437,1999,790.65531
Akhbar El Yom Academy,2021,I4210127704,EGY,education,17,0,0,0,3837.31992324447,3.29064601202211,72.05599976,100,35.1185317783157,NA,0.91175,814,1999,808.43512
Akhbar El Yom Academy,2022,I4210127704,EGY,education,13,0,0,0,4029.78295457978,6.58784560886967,72.19806556,100,36.462230682373,NA,1.01968,253,1999,829.2751
Akhbar El Yom Academy,2023,I4210127704,EGY,education,25,0,0,0,4111.3118478995,3.76028052279247,74.01190186,100,37.9005584716797,NA,1.03356,660,1999,845.3181
Akhbar El Yom Academy,2024,I4210127704,EGY,education,9,0,0,0,4137.60929232898,2.3991692678251,74.64839935,NA,37.5781274463676,NA,1.01757,60,1999,1120.22393
Akhbar El Yom Academy,2025,I4210127704,EGY,education,8,0,0,0,NA,NA,NA,NA,38.0398346509947,NA,NA,8,1999,NA
Akobo Heritage and Memorial University,2006,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2007,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,0.8,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2008,I4210167020,SSD,education,0,0,0,0,2289.18415375563,NA,NA,1.3,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2009,I4210167020,SSD,education,0,0,0,0,2293.80166888543,5.04164187983342,NA,3,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2010,I4210167020,SSD,education,0,0,0,0,2295.07026096006,5.49341639529945,NA,1.5,NA,1.04533007934585,NA,0,2014,NA
Akobo Heritage and Memorial University,2011,I4210167020,SSD,education,0,0,0,0,2073.23981819145,-4.64031673600859,NA,2.8,NA,0.962890028953552,NA,0,2014,NA
Akobo Heritage and Memorial University,2012,I4210167020,SSD,education,0,0,0,0,1069.19619080938,-46.0821223743007,1.5,3.3,NA,1.57674938085481,NA,0,2014,NA
Akobo Heritage and Memorial University,2013,I4210167020,SSD,education,0,0,0,0,1165.16202707495,13.1297311406943,2.200000048,3.8,NA,1.02450001239777,NA,0,2014,NA
Akobo Heritage and Memorial University,2014,I4210167020,SSD,education,0,0,0,0,1197.09491969479,3.37364847715736,2.5999999049999998,4.3,NA,1.23246002197266,NA,0,2014,NA
Akobo Heritage and Memorial University,2015,I4210167020,SSD,education,0,0,0,0,1080.14718624765,-10.7933646271143,3,4.8,NA,1.46555995941162,NA,0,2014,NA
Akobo Heritage and Memorial University,2016,I4210167020,SSD,education,0,0,0,0,NA,NA,3.5,5.3,NA,1.56539228959694,NA,0,2014,NA
Akobo Heritage and Memorial University,2017,I4210167020,SSD,education,1,0,0,0,NA,NA,4.1,4.2,NA,NA,NA,3,2014,NA
Akobo Heritage and Memorial University,2018,I4210167020,SSD,education,0,0,0,0,NA,NA,4.800000191,6.3,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2019,I4210167020,SSD,education,1,0,0,0,NA,NA,6.671000004,6.8,NA,NA,NA,1,2014,NA
Akobo Heritage and Memorial University,2020,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,7.3,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2021,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,7.7,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2022,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,8.4,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2023,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,5.4,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2024,I4210167020,SSD,education,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2014,NA
Akobo Heritage and Memorial University,2025,I4210167020,SSD,education,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2014,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2006,I4210123141,GHA,education,0,0,0,0,1185.26570738595,6.39991260618034,2.72317597313987,55.1,4.7728099822998,5.14794015884399,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2007,I4210123141,GHA,education,0,0,0,0,1205.31705804209,4.34681910440079,3.85,56.9,5.92381000518799,5.51986980438232,0.23157,0,1987,16.80827
"Akrofi-Christaller Institute of Theology, Mission and Culture",2008,I4210123141,GHA,education,0,0,0,0,1282.63416886747,9.14979893831817,4.27,60.5,7.91365003585815,5.75795984268188,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2009,I4210123141,GHA,education,0,0,0,0,1311.63053760125,4.84448705175076,5.44,61.1,8.29780006408691,5.31744003295898,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2010,I4210123141,GHA,education,0,0,0,0,1381.2279503506,7.89971194051621,7.8,64.2,NA,5.54059982299805,0.37655,0,1987,37.36945
"Akrofi-Christaller Institute of Theology, Mission and Culture",2011,I4210123141,GHA,education,0,0,0,0,1537.81834019283,14.0471235803149,9,64.1,11.2824466895305,8.14097023010254,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2012,I4210123141,GHA,education,0,0,0,0,1640.54072088003,9.2927894063005,10.6,56.5,11.4938894891938,7.91913986206055,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2013,I4210123141,GHA,education,0,0,0,0,1718.59704769958,7.31252501678145,15,70.7,13.4205396326832,4.57644987106323,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2014,I4210123141,GHA,education,0,0,0,0,1726.36930134647,2.85624016330883,19,78.3,15.0809451652103,4.39978981018066,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2015,I4210123141,GHA,education,0,0,0,0,1722.77282833606,2.12075933817334,23,74,15.5618871637579,4.43404006958008,NA,0,1987,87.47972
"Akrofi-Christaller Institute of Theology, Mission and Culture",2016,I4210123141,GHA,education,3,0,0,0,1740.81101902928,3.37346574966936,28,79.3,15.606270735823,4.3945198059082,NA,41,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2017,I4210123141,GHA,education,1,0,0,0,1841.44636153249,8.12889488100956,37.88420105,79,16.2065694246062,3.53362989425659,NA,16,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2018,I4210123141,GHA,education,2,0,0,0,1915.4532323781,6.20007768127284,43,80.4,15.9045597520982,3.8861300945282,NA,0,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2019,I4210123141,GHA,education,3,0,0,0,1999.55372220211,6.5077747939152,22.0732,83.5,17.3607250095097,3.15307114842573,NA,22,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2020,I4210123141,GHA,education,11,0,0,0,1970.19411460398,0.513941670628171,62.51760101,85.4,18.6139938594155,3.40915991351725,NA,68,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2021,I4210123141,GHA,education,11,0,0,0,2030.04866500967,5.07646643533542,68.6,86.3,19.2005186528071,3.4005042684722,NA,41,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2022,I4210123141,GHA,education,7,0,0,0,2067.20895910766,3.80484980952164,69.91329956,85.1,20.44559258931,2.90963831638452,NA,48,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2023,I4210123141,GHA,education,11,0,0,0,2091.8133564595,3.14009099763754,70.67430115,89.5,22.0958254757285,NA,NA,20,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2024,I4210123141,GHA,education,6,0,0,0,2167.72691406678,5.59045469593266,72.17569733,NA,21.330810546875,NA,NA,2,1987,NA
"Akrofi-Christaller Institute of Theology, Mission and Culture",2025,I4210123141,GHA,education,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1987,NA
Aksum University,2006,I78545622,ETH,education,1,0,0,0,313.013896721503,10.8347270679373,0.310592656856176,18.6,NA,5.49094009399414,NA,0,2007,NA
Aksum University,2007,I78545622,ETH,education,0,0,0,0,338.799064654308,11.4561670019891,0.37,20.3,NA,5.45110988616943,0.17089,0,2007,19.72278
Aksum University,2008,I78545622,ETH,education,2,0,0,0,364.642208155735,10.7885216870332,0.449999988,22,3.53211998939514,5.40819978713989,NA,25,2007,NA
Aksum University,2009,I78545622,ETH,education,0,0,0,0,385.632419711374,8.8025531990487,0.540000021,23.7,5.09216022491455,4.42207002639771,NA,0,2007,NA
Aksum University,2010,I78545622,ETH,education,2,0,0,0,421.898622378633,12.5505383347633,0.75,25.5,6.96482992172241,4.49659013748169,0.24137,0,2007,41.46809
Aksum University,2011,I78545622,ETH,education,6,0,0,0,455.909628648555,11.1782962297008,1.100000024,23,7.27566003799438,5.4857702255249,NA,348,2007,NA
Aksum University,2012,I78545622,ETH,education,7,0,0,0,481.639999909808,8.64781163513926,2.9000000950000002,29,7.62416982650757,5.56677007675171,NA,281,2007,NA
Aksum University,2013,I78545622,ETH,education,19,0,0,0,518.324662208106,10.5822700502552,4.599999905,30.8,NA,4.4985499382019,0.60474000000000006,502,2007,43.9301
Aksum University,2014,I78545622,ETH,education,33,0,0,0,556.362532243867,10.2574929627477,7.699999809,27.2,5.9192507771213,4.60201978683472,NA,481,2007,NA
Aksum University,2015,I78545622,ETH,education,33,0,0,0,597.912113218663,10.3924630141307,13.8551755555556,29,NA,4.73791868878759,NA,698,2007,NA
Aksum University,2016,I78545622,ETH,education,32,0,0,0,636.835680951429,9.43348265981905,15.3669238595896,42.9,NA,5.06151399998447,NA,921,2007,NA
Aksum University,2017,I78545622,ETH,education,61,0,0,0,678.98541915757,9.56418965754014,15.62440014,44.3,NA,5.49905076025271,0.27437,2131,2007,89.03843
Aksum University,2018,I78545622,ETH,education,93,0,0,0,705.96881207336,6.81614778557282,15.88619995,44.8,NA,5.22011189522399,NA,2807,2007,NA
Aksum University,2019,I78545622,ETH,education,189,0,0,0,744.702789753973,8.36408573314054,15.98460007,48,NA,4.48086946127054,NA,7861,2007,NA
Aksum University,2020,I78545622,ETH,education,220,0,0,0,768.705424485209,6.05953089054807,16.06959915,51.1,NA,4.0905654220699,NA,7976,2007,NA
Aksum University,2021,I78545622,ETH,education,125,0,0,0,790.65701959778,5.64153069257077,16.6981031,54.2,NA,4.06524874309096,NA,2045,2007,NA
Aksum University,2022,I78545622,ETH,education,57,0,0,0,811.177729326201,5.32175988403378,17.9836998,55.4,NA,3.73649512188829,NA,745,2007,NA
Aksum University,2023,I78545622,ETH,education,170,0,0,0,842.44660489404,6.59424599357075,20.33749962,55.4,NA,2.9272447768927,NA,1827,2007,NA
Aksum University,2024,I78545622,ETH,education,235,0,0,0,883.458588619291,7.61277447511073,21.94129944,NA,NA,2.2978069565991,NA,1723,2007,NA
Aksum University,2025,I78545622,ETH,education,266,0,0,0,NA,NA,NA,NA,NA,NA,NA,1762,2007,NA
Akwa Ibom State College Of Education,2006,I4405264861,NGA,education,0,0,0,0,1949.15856804565,6.05942803202906,5.54503608300536,47.6,NA,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2007,I4405264861,NGA,education,0,0,0,0,2020.83316299454,6.59113036068679,6.769999981,50.1,NA,NA,0.13223,0,1991,37.55812
Akwa Ibom State College Of Education,2008,I4405264861,NGA,education,0,0,0,0,2098.28339220668,6.76447277780228,8,50.3,NA,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2009,I4405264861,NGA,education,0,0,0,0,2204.6072560373,8.03692510099023,9.300000191,50,NA,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2010,I4405264861,NGA,education,0,0,0,0,2315.46676509663,8.00565591628701,11.5,48,9.21187548100134,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2011,I4405264861,NGA,education,0,0,0,0,2370.97657091803,5.30792420289453,13.80000019,55.9,9.74153350922586,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2012,I4405264861,NGA,education,0,0,0,0,2403.65387896924,4.23006117493223,16.10000038,53,NA,0.549233086121929,NA,0,1991,NA
Akwa Ibom State College Of Education,2013,I4405264861,NGA,education,0,0,0,0,2495.34106573749,6.67133539306167,19.10000038,55.6,NA,0.534206768008091,NA,0,1991,NA
Akwa Ibom State College Of Education,2014,I4405264861,NGA,education,0,0,0,0,2583.6155695814,6.30971865525431,21,54.2,NA,0.470742539133469,NA,0,1991,NA
Akwa Ibom State College Of Education,2015,I4405264861,NGA,education,0,0,0,0,2585.73360671797,2.65269329543001,22.51420021,52.5,NA,0.436954905120644,NA,0,1991,NA
Akwa Ibom State College Of Education,2016,I4405264861,NGA,education,0,0,0,0,2481.81490350326,-1.61686894906509,24.137500760000002,59.3,NA,0.393045646249364,NA,0,1991,NA
Akwa Ibom State College Of Education,2017,I4405264861,NGA,education,0,0,0,0,2441.71236404488,0.805886619102438,25.87789917,54.4,NA,0.396354013591345,NA,0,1991,NA
Akwa Ibom State College Of Education,2018,I4405264861,NGA,education,0,0,0,0,2431.77857832568,1.92275734200614,27.74370003,56.5,NA,0.419998493796127,NA,0,1991,NA
Akwa Ibom State College Of Education,2019,I4405264861,NGA,education,0,0,0,0,2431.53528472982,2.20842927714892,29.74410057,55.4,NA,0.358479005206684,0.28444,0,1991,22.12011
Akwa Ibom State College Of Education,2020,I4405264861,NGA,education,0,0,0,0,2228.68631422888,-6.36889840510109,31.88879967,55.4,NA,0.35963763718498,NA,0,1991,NA
Akwa Ibom State College Of Education,2021,I4405264861,NGA,education,0,0,0,0,2206.66406250067,1.10925253938163,35.50979996,59.5,NA,0.381919104397325,NA,0,1991,NA
Akwa Ibom State College Of Education,2022,I4405264861,NGA,education,0,0,0,0,2254.29080416892,4.31882949523192,39.14720154,60.5,NA,0.348516707890877,NA,0,1991,NA
Akwa Ibom State College Of Education,2023,I4405264861,NGA,education,0,0,0,0,2280.91931156115,3.32684556421316,40.06399918,61.2,NA,0.319069049792343,NA,0,1991,NA
Akwa Ibom State College Of Education,2024,I4405264861,NGA,education,0,0,0,0,2324.64881202751,4.06236408888319,41.21139908,NA,NA,NA,NA,0,1991,NA
Akwa Ibom State College Of Education,2025,I4405264861,NGA,education,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1991,NA
Akwa Ibom State University,2006,I127206278,NGA,education,1,0,0,0,1949.15856804565,6.05942803202906,5.54503608300536,47.6,NA,NA,NA,12,2000,NA
Akwa Ibom State University,2007,I127206278,NGA,education,5,0,0,0,2020.83316299454,6.59113036068679,6.769999981,50.1,NA,NA,0.13223,123,2000,37.55812
Akwa Ibom State University,2008,I127206278,NGA,education,4,0,0,0,2098.28339220668,6.76447277780228,8,50.3,NA,NA,NA,63,2000,NA
Akwa Ibom State University,2009,I127206278,NGA,education,11,0,0,0,2204.6072560373,8.03692510099023,9.300000191,50,NA,NA,NA,175,2000,NA
Akwa Ibom State University,2010,I127206278,NGA,education,14,0,0,0,2315.46676509663,8.00565591628701,11.5,48,9.21187548100134,NA,NA,154,2000,NA
