inst_id,year,n_publications
I4405255440,2017,0
I4405255440,2018,0
I4405255440,2019,0
I4405255440,2020,0
I4405255440,2021,0
I4405255440,2022,0
I4405255440,2023,0
I4405255440,2024,0
I4405255440,2025,0
I4405255440,2026,0
I4405258506,2006,0
I4405258506,2007,0
I4405258506,2008,0
I4405258506,2009,0
I4405258506,2010,0
I4405258506,2011,0
I4405258506,2012,0
I4405258506,2013,0
I4405258506,2014,0
I4405258506,2015,0
I4405258506,2016,0
I4405258506,2017,0
I4405258506,2018,0
I4405258506,2019,0
I4405258506,2020,0
I4405258506,2021,0
I4405258506,2022,0
I4405258506,2023,0
I4405258506,2024,0
I4405258506,2025,0
I4405258506,2026,0
I3131829890,2006,2
I3131829890,2007,3
I3131829890,2008,0
I3131829890,2009,0
I3131829890,2010,0
I3131829890,2011,0
I3131829890,2012,2
I3131829890,2013,12
I3131829890,2014,12
I3131829890,2015,4
I3131829890,2016,10
I3131829890,2017,17
I3131829890,2018,14
I3131829890,2019,16
I3131829890,2020,26
I3131829890,2021,20
I3131829890,2022,45
I3131829890,2023,51
I3131829890,2024,15
I3131829890,2025,36
I3131829890,2026,16
I4210130200,2006,1
I4210130200,2007,2
I4210130200,2008,2
I4210130200,2009,0
I4210130200,2010,4
I4210130200,2011,3
I4210130200,2012,4
I4210130200,2013,4
I4210130200,2014,6
I4210130200,2015,9
I4210130200,2016,5
I4210130200,2017,12
I4210130200,2018,22
I4210130200,2019,12
I4210130200,2020,16
I4210130200,2021,35
I4210130200,2022,34
I4210130200,2023,61
I4210130200,2024,52
I4210130200,2025,91
I4210130200,2026,50
I192535658,2006,8
I192535658,2007,2
I192535658,2008,2
I192535658,2009,4
I192535658,2010,2
I192535658,2011,4
I192535658,2012,10
I192535658,2013,19
I192535658,2014,10
I192535658,2015,16
I192535658,2016,16
I192535658,2017,33
I192535658,2018,35
I192535658,2019,37
I192535658,2020,47
I192535658,2021,60
I192535658,2022,80
I192535658,2023,104
I192535658,2024,76
I192535658,2025,106
I192535658,2026,57
I4210154964,2006,0
I4210154964,2007,0
I4210154964,2008,1
I4210154964,2009,0
I4210154964,2010,0
I4210154964,2011,0
I4210154964,2012,0
I4210154964,2013,0
I4210154964,2014,0
I4210154964,2015,2
I4210154964,2016,6
I4210154964,2017,6
I4210154964,2018,20
I4210154964,2019,7
I4210154964,2020,5
I4210154964,2021,6
I4210154964,2022,6
I4210154964,2023,13
I4210154964,2024,15
I4210154964,2025,6
I4210154964,2026,10
I4210155522,2006,1
I4210155522,2007,12
I4210155522,2008,0
I4210155522,2009,8
I4210155522,2010,1
I4210155522,2011,6
I4210155522,2012,7
I4210155522,2013,6
I4210155522,2014,4
I4210155522,2015,1
I4210155522,2016,7
I4210155522,2017,6
I4210155522,2018,6
I4210155522,2019,3
I4210155522,2020,13
I4210155522,2021,12
I4210155522,2022,15
I4210155522,2023,17
I4210155522,2024,13
I4210155522,2025,29
I4210155522,2026,25
I251854046,2006,0
I251854046,2007,0
I251854046,2008,0
I251854046,2009,1
I251854046,2010,3
I251854046,2011,8
I251854046,2012,4
I251854046,2013,7
I251854046,2014,7
I251854046,2015,17
I251854046,2016,21
I251854046,2017,21
I251854046,2018,17
I251854046,2019,35
I251854046,2020,41
I251854046,2021,32
I251854046,2022,29
I251854046,2023,25
I251854046,2024,28
I251854046,2025,40
I251854046,2026,44
I4210141093,2006,10
I4210141093,2007,8
I4210141093,2008,17
I4210141093,2009,24
I4210141093,2010,12
I4210141093,2011,23
I4210141093,2012,8
I4210141093,2013,16
I4210141093,2014,18
I4210141093,2015,35
I4210141093,2016,23
I4210141093,2017,32
I4210141093,2018,43
I4210141093,2019,70
I4210141093,2020,77
I4210141093,2021,83
I4210141093,2022,84
I4210141093,2023,72
I4210141093,2024,71
I4210141093,2025,104
I4210141093,2026,61
I82889322,2006,5
I82889322,2007,7
I82889322,2008,2
I82889322,2009,7
I82889322,2010,6
I82889322,2011,13
I82889322,2012,17
I82889322,2013,24
I82889322,2014,28
I82889322,2015,29
I82889322,2016,45
I82889322,2017,56
I82889322,2018,64
I82889322,2019,89
I82889322,2020,117
I82889322,2021,167
I82889322,2022,146
I82889322,2023,177
I82889322,2024,159
I82889322,2025,180
I82889322,2026,74
I273065767,2006,39
I273065767,2007,40
I273065767,2008,49
I273065767,2009,40
I273065767,2010,52
I273065767,2011,100
I273065767,2012,76
I273065767,2013,79
I273065767,2014,116
I273065767,2015,80
I273065767,2016,74
I273065767,2017,77
I273065767,2018,93
I273065767,2019,112
I273065767,2020,148
I273065767,2021,177
I273065767,2022,230
I273065767,2023,236
I273065767,2024,261
I273065767,2025,265
I273065767,2026,147
I4210144434,2006,1
I4210144434,2007,0
I4210144434,2008,0
I4210144434,2009,1
I4210144434,2010,1
I4210144434,2011,3
I4210144434,2012,2
I4210144434,2013,1
I4210144434,2014,0
I4210144434,2015,3
I4210144434,2016,1
I4210144434,2017,2
I4210144434,2018,3
I4210144434,2019,5
I4210144434,2020,5
I4210144434,2021,5
I4210144434,2022,4
I4210144434,2023,5
I4210144434,2024,5
I4210144434,2025,23
I4210144434,2026,21
I4210103367,2006,2
I4210103367,2007,4
I4210103367,2008,4
I4210103367,2009,1
I4210103367,2010,3
I4210103367,2011,5
I4210103367,2012,4
I4210103367,2013,8
I4210103367,2014,7
I4210103367,2015,4
I4210103367,2016,10
I4210103367,2017,10
I4210103367,2018,4
I4210103367,2019,14
I4210103367,2020,17
I4210103367,2021,30
I4210103367,2022,22
I4210103367,2023,25
I4210103367,2024,38
I4210103367,2025,55
I4210103367,2026,44
I319786031,2006,19
I319786031,2007,22
I319786031,2008,29
I319786031,2009,31
I319786031,2010,29
I319786031,2011,25
I319786031,2012,21
I319786031,2013,36
I319786031,2014,33
I319786031,2015,22
I319786031,2016,21
I319786031,2017,37
I319786031,2018,19
I319786031,2019,28
I319786031,2020,46
I319786031,2021,58
I319786031,2022,36
I319786031,2023,47
I319786031,2024,78
I319786031,2025,98
I319786031,2026,289
I4210156635,2006,12
I4210156635,2007,10
I4210156635,2008,18
I4210156635,2009,8
I4210156635,2010,9
I4210156635,2011,10
I4210156635,2012,9
I4210156635,2013,16
I4210156635,2014,9
I4210156635,2015,1
I4210156635,2016,4
I4210156635,2017,2
I4210156635,2018,0
I4210156635,2019,2
I4210156635,2020,1
I4210156635,2021,14
I4210156635,2022,13
I4210156635,2023,13
I4210156635,2024,18
I4210156635,2025,32
I4210156635,2026,22
I4210152980,2006,0
I4210152980,2007,2
I4210152980,2008,0
I4210152980,2009,2
I4210152980,2010,3
I4210152980,2011,3
I4210152980,2012,4
I4210152980,2013,2
I4210152980,2014,2
I4210152980,2015,3
I4210152980,2016,4
I4210152980,2017,5
I4210152980,2018,6
I4210152980,2019,6
I4210152980,2020,12
I4210152980,2021,10
I4210152980,2022,6
I4210152980,2023,12
I4210152980,2024,18
I4210152980,2025,15
I4210152980,2026,10
I4210149345,2006,0
I4210149345,2007,0
I4210149345,2008,1
I4210149345,2009,0
I4210149345,2010,0
I4210149345,2011,0
I4210149345,2012,2
I4210149345,2013,1
I4210149345,2014,0
I4210149345,2015,12
I4210149345,2016,6
I4210149345,2017,3
I4210149345,2018,8
I4210149345,2019,10
I4210149345,2020,6
I4210149345,2021,11
I4210149345,2022,24
I4210149345,2023,48
I4210149345,2024,34
I4210149345,2025,38
I4210149345,2026,21
I3130796309,2006,0
I3130796309,2007,1
I3130796309,2008,1
I3130796309,2009,1
I3130796309,2010,1
I3130796309,2011,0
I3130796309,2012,0
I3130796309,2013,0
I3130796309,2014,3
I3130796309,2015,1
I3130796309,2016,4
I3130796309,2017,3
I3130796309,2018,3
I3130796309,2019,12
I3130796309,2020,22
I3130796309,2021,43
I3130796309,2022,27
I3130796309,2023,16
I3130796309,2024,29
I3130796309,2025,27
I3130796309,2026,19
I2799418772,2006,0
I2799418772,2007,0
I2799418772,2008,0
I2799418772,2009,0
I2799418772,2010,0
I2799418772,2011,0
I2799418772,2012,0
I2799418772,2013,0
I2799418772,2014,0
I2799418772,2015,1
I2799418772,2016,1
I2799418772,2017,2
I2799418772,2018,0
I2799418772,2019,8
I2799418772,2020,5
I2799418772,2021,13
I2799418772,2022,6
I2799418772,2023,11
I2799418772,2024,3
I2799418772,2025,29
I2799418772,2026,12
I4405263625,2006,0
I4405263625,2007,0
I4405263625,2008,0
I4405263625,2009,0
I4405263625,2010,0
I4405263625,2011,0
I4405263625,2012,0
I4405263625,2013,0
I4405263625,2014,0
I4405263625,2015,0
I4405263625,2016,0
I4405263625,2017,0
I4405263625,2018,0
I4405263625,2019,0
I4405263625,2020,0
I4405263625,2021,0
I4405263625,2022,0
I4405263625,2023,0
I4405263625,2024,0
I4405263625,2025,0
I4405263625,2026,0
I4405254307,2006,0
I4405254307,2007,0
I4405254307,2008,0
I4405254307,2009,0
I4405254307,2010,0
I4405254307,2011,0
I4405254307,2012,0
I4405254307,2013,0
I4405254307,2014,0
I4405254307,2015,0
I4405254307,2016,0
I4405254307,2017,0
I4405254307,2018,0
I4405254307,2019,0
I4405254307,2020,0
I4405254307,2021,0
I4405254307,2022,0
I4405254307,2023,0
I4405254307,2024,0
I4405254307,2025,0
I4405254307,2026,0
I22265921,2006,1304
I22265921,2007,1450
I22265921,2008,1564
I22265921,2009,1614
I22265921,2010,1793
I22265921,2011,1913
I22265921,2012,1959
I22265921,2013,1881
I22265921,2014,1852
I22265921,2015,1851
I22265921,2016,1693
I22265921,2017,1607
I22265921,2018,1560
I22265921,2019,1639
I22265921,2020,1700
I22265921,2021,1815
I22265921,2022,1792
I22265921,2023,1924
I22265921,2024,1807
I22265921,2025,1918
I22265921,2026,835
I110603874,2006,32
I110603874,2007,23
I110603874,2008,20
I110603874,2009,35
I110603874,2010,38
I110603874,2011,59
I110603874,2012,71
I110603874,2013,101
I110603874,2014,139
I110603874,2015,150
I110603874,2016,169
I110603874,2017,138
I110603874,2018,210
I110603874,2019,NA
I110603874,2020,NA
I110603874,2021,NA
I110603874,2022,NA
I110603874,2023,NA
I110603874,2024,NA
I110603874,2025,NA
I110603874,2026,NA
I4210140978,2006,NA
I4210140978,2007,NA
I4210140978,2008,NA
I4210140978,2009,NA
I4210140978,2010,NA
I4210140978,2011,NA
I4210140978,2012,NA
I4210140978,2013,NA
I4210140978,2014,NA
I4210140978,2015,NA
I4210140978,2016,NA
I4210140978,2017,NA
I4210140978,2018,NA
I4210140978,2019,5
I4210140978,2020,6
I4210140978,2021,6
I4210140978,2022,8
I4210140978,2023,10
I4210140978,2024,7
I4210140978,2025,7
I4210140978,2026,2
I4405259455,2006,0
I4405259455,2007,0
I4405259455,2008,0
I4405259455,2009,0
I4405259455,2010,0
I4405259455,2011,0
I4405259455,2012,0
I4405259455,2013,0
I4405259455,2014,0
I4405259455,2015,0
I4405259455,2016,0
I4405259455,2017,0
I4405259455,2018,0
I4405259455,2019,0
I4405259455,2020,0
I4405259455,2021,0
I4405259455,2022,0
I4405259455,2023,0
I4405259455,2024,0
I4405259455,2025,0
I4405259455,2026,0
I4405255456,2006,0
I4405255456,2007,0
I4405255456,2008,0
I4405255456,2009,0
I4405255456,2010,0
I4405255456,2011,0
I4405255456,2012,0
I4405255456,2013,0
I4405255456,2014,0
I4405255456,2015,0
I4405255456,2016,0
I4405255456,2017,0
I4405255456,2018,0
I4405255456,2019,0
I4405255456,2020,0
I4405255456,2021,0
I4405255456,2022,0
I4405255456,2023,0
I4405255456,2024,0
I4405255456,2025,0
I4405255456,2026,0
I4405266622,2006,0
I4405266622,2007,0
I4405266622,2008,0
I4405266622,2009,0
I4405266622,2010,0
I4405266622,2011,0
I4405266622,2012,0
I4405266622,2013,0
I4405266622,2014,0
I4405266622,2015,0
I4405266622,2016,0
I4405266622,2017,0
I4405266622,2018,0
I4405266622,2019,0
I4405266622,2020,0
I4405266622,2021,0
I4405266622,2022,0
I4405266622,2023,0
I4405266622,2024,0
I4405266622,2025,0
I4405266622,2026,0
I4210097318,2006,0
I4210097318,2007,0
I4210097318,2008,1
I4210097318,2009,0
I4210097318,2010,1
I4210097318,2011,0
I4210097318,2012,1
I4210097318,2013,0
I4210097318,2014,0
I4210097318,2015,0
I4210097318,2016,0
I4210097318,2017,0
I4210097318,2018,0
I4210097318,2019,0
I4210097318,2020,0
I4210097318,2021,1
I4210097318,2022,4
I4210097318,2023,4
I4210097318,2024,7
I4210097318,2025,19
I4210097318,2026,7
I4210155582,2006,2
I4210155582,2007,3
I4210155582,2008,3
I4210155582,2009,4
I4210155582,2010,10
I4210155582,2011,13
I4210155582,2012,16
I4210155582,2013,20
I4210155582,2014,18
I4210155582,2015,37
I4210155582,2016,26
I4210155582,2017,45
I4210155582,2018,70
I4210155582,2019,88
I4210155582,2020,101
I4210155582,2021,169
I4210155582,2022,170
I4210155582,2023,141
I4210155582,2024,169
I4210155582,2025,192
I4210155582,2026,93
I4405252898,2006,0
I4405252898,2007,0
I4405252898,2008,0
I4405252898,2009,0
I4405252898,2010,0
I4405252898,2011,0
I4405252898,2012,0
I4405252898,2013,0
I4405252898,2014,0
I4405252898,2015,0
I4405252898,2016,0
I4405252898,2017,0
I4405252898,2018,0
I4405252898,2019,0
I4405252898,2020,0
I4405252898,2021,0
I4405252898,2022,0
I4405252898,2023,0
I4405252898,2024,0
I4405252898,2025,0
I4405252898,2026,0
I4210127484,2006,0
I4210127484,2007,2
I4210127484,2008,0
I4210127484,2009,0
I4210127484,2010,0
I4210127484,2011,0
I4210127484,2012,1
I4210127484,2013,0
I4210127484,2014,5
I4210127484,2015,5
I4210127484,2016,11
I4210127484,2017,17
I4210127484,2018,18
I4210127484,2019,31
I4210127484,2020,43
I4210127484,2021,42
I4210127484,2022,41
I4210127484,2023,60
I4210127484,2024,74
I4210127484,2025,124
I4210127484,2026,40
I4405262752,2006,0
I4405262752,2007,0
I4405262752,2008,0
I4405262752,2009,0
I4405262752,2010,0
I4405262752,2011,0
I4405262752,2012,0
I4405262752,2013,0
I4405262752,2014,0
I4405262752,2015,0
I4405262752,2016,0
I4405262752,2017,0
I4405262752,2018,0
I4405262752,2019,0
I4405262752,2020,0
I4405262752,2021,0
I4405262752,2022,0
I4405262752,2023,0
I4405262752,2024,0
I4405262752,2025,0
I4405262752,2026,0
I4405255384,2006,0
I4405255384,2007,0
I4405255384,2008,0
I4405255384,2009,0
I4405255384,2010,0
I4405255384,2011,0
I4405255384,2012,0
I4405255384,2013,0
I4405255384,2014,0
I4405255384,2015,0
I4405255384,2016,0
I4405255384,2017,0
I4405255384,2018,0
I4405255384,2019,0
I4405255384,2020,0
I4405255384,2021,0
I4405255384,2022,0
I4405255384,2023,0
I4405255384,2024,0
I4405255384,2025,0
I4405255384,2026,0
I4405258622,2006,0
I4405258622,2007,0
I4405258622,2008,0
I4405258622,2009,0
I4405258622,2010,0
I4405258622,2011,0
I4405258622,2012,0
I4405258622,2013,0
I4405258622,2014,0
I4405258622,2015,0
I4405258622,2016,0
I4405258622,2017,0
I4405258622,2018,0
I4405258622,2019,0
I4405258622,2020,0
I4405258622,2021,0
I4405258622,2022,0
I4405258622,2023,0
I4405258622,2024,0
I4405258622,2025,0
I4405258622,2026,0
I4210141701,2006,0
I4210141701,2007,0
I4210141701,2008,2
I4210141701,2009,1
I4210141701,2010,0
I4210141701,2011,1
I4210141701,2012,1
I4210141701,2013,1
I4210141701,2014,0
I4210141701,2015,1
I4210141701,2016,1
I4210141701,2017,0
I4210141701,2018,2
I4210141701,2019,0
I4210141701,2020,1
I4210141701,2021,3
I4210141701,2022,2
I4210141701,2023,4
I4210141701,2024,4
I4210141701,2025,4
I4210141701,2026,6
I96840727,2006,172
I96840727,2007,246
I96840727,2008,256
I96840727,2009,264
I96840727,2010,286
I96840727,2011,356
I96840727,2012,411
I96840727,2013,460
I96840727,2014,511
I96840727,2015,529
I96840727,2016,629
I96840727,2017,701
I96840727,2018,789
I96840727,2019,886
I96840727,2020,1083
I96840727,2021,1071
I96840727,2022,1188
I96840727,2023,1311
I96840727,2024,1176
I96840727,2025,1297
I96840727,2026,692
I121645547,2006,7
I121645547,2007,18
I121645547,2008,13
I121645547,2009,7
I121645547,2010,8
I121645547,2011,15
I121645547,2012,30
I121645547,2013,54
I121645547,2014,77
I121645547,2015,64
I121645547,2016,78
I121645547,2017,101
I121645547,2018,107
I121645547,2019,90
I121645547,2020,104
I121645547,2021,114
I121645547,2022,149
I121645547,2023,184
I121645547,2024,149
I121645547,2025,235
I121645547,2026,97
I4210125507,2006,67
I4210125507,2007,69
I4210125507,2008,89
I4210125507,2009,63
I4210125507,2010,85
I4210125507,2011,96
I4210125507,2012,99
I4210125507,2013,137
I4210125507,2014,165
I4210125507,2015,201
I4210125507,2016,318
I4210125507,2017,291
I4210125507,2018,383
I4210125507,2019,480
I4210125507,2020,558
I4210125507,2021,623
I4210125507,2022,792
I4210125507,2023,888
I4210125507,2024,1120
I4210125507,2025,1285
I4210125507,2026,564
I4405253191,2006,0
I4405253191,2007,0
I4405253191,2008,0
I4405253191,2009,0
I4405253191,2010,0
I4405253191,2011,0
I4405253191,2012,0
I4405253191,2013,0
I4405253191,2014,0
I4405253191,2015,0
I4405253191,2016,0
I4405253191,2017,0
I4405253191,2018,0
I4405253191,2019,0
I4405253191,2020,0
I4405253191,2021,0
I4405253191,2022,0
I4405253191,2023,0
I4405253191,2024,0
I4405253191,2025,0
I4405253191,2026,0
I4210086733,2006,0
I4210086733,2007,0
I4210086733,2008,0
I4210086733,2009,1
I4210086733,2010,0
I4210086733,2011,0
I4210086733,2012,0
I4210086733,2013,0
I4210086733,2014,1
I4210086733,2015,1
I4210086733,2016,2
I4210086733,2017,3
I4210086733,2018,4
I4210086733,2019,2
I4210086733,2020,2
I4210086733,2021,6
I4210086733,2022,8
I4210086733,2023,14
I4210086733,2024,16
I4210086733,2025,18
I4210086733,2026,9
I2802427971,2006,0
I2802427971,2007,0
I2802427971,2008,1
I2802427971,2009,1
I2802427971,2010,4
I2802427971,2011,3
I2802427971,2012,8
I2802427971,2013,5
I2802427971,2014,4
I2802427971,2015,4
I2802427971,2016,6
I2802427971,2017,27
I2802427971,2018,22
I2802427971,2019,20
I2802427971,2020,30
I2802427971,2021,28
I2802427971,2022,56
I2802427971,2023,25
I2802427971,2024,36
I2802427971,2025,64
I2802427971,2026,15
I3132944300,2006,0
I3132944300,2007,0
I3132944300,2008,0
I3132944300,2009,2
I3132944300,2010,4
I3132944300,2011,7
I3132944300,2012,8
I3132944300,2013,13
I3132944300,2014,27
I3132944300,2015,51
I3132944300,2016,39
I3132944300,2017,52
I3132944300,2018,26
I3132944300,2019,82
I3132944300,2020,90
I3132944300,2021,101
I3132944300,2022,137
I3132944300,2023,182
I3132944300,2024,197
I3132944300,2025,238
I3132944300,2026,91
I121708413,2006,7
I121708413,2007,1
I121708413,2008,14
I121708413,2009,11
I121708413,2010,29
I121708413,2011,37
I121708413,2012,62
I121708413,2013,90
I121708413,2014,89
I121708413,2015,115
I121708413,2016,156
I121708413,2017,240
I121708413,2018,283
I121708413,2019,404
I121708413,2020,444
I121708413,2021,511
I121708413,2022,492
I121708413,2023,508
I121708413,2024,499
I121708413,2025,932
I121708413,2026,642
I4405259477,2006,0
I4405259477,2007,0
I4405259477,2008,0
I4405259477,2009,0
I4405259477,2010,0
I4405259477,2011,0
I4405259477,2012,0
I4405259477,2013,0
I4405259477,2014,0
I4405259477,2015,0
I4405259477,2016,0
I4405259477,2017,0
I4405259477,2018,0
I4405259477,2019,0
I4405259477,2020,0
I4405259477,2021,0
I4405259477,2022,0
I4405259477,2023,0
I4405259477,2024,0
I4405259477,2025,0
I4405259477,2026,0
I4405258325,2006,0
I4405258325,2007,0
I4405258325,2008,0
I4405258325,2009,0
I4405258325,2010,0
I4405258325,2011,0
I4405258325,2012,0
I4405258325,2013,0
I4405258325,2014,0
I4405258325,2015,0
I4405258325,2016,0
I4405258325,2017,0
I4405258325,2018,0
I4405258325,2019,0
I4405258325,2020,0
I4405258325,2021,0
I4405258325,2022,0
I4405258325,2023,0
I4405258325,2024,0
I4405258325,2025,0
I4405258325,2026,0
I4210120173,2006,0
I4210120173,2007,1
I4210120173,2008,0
I4210120173,2009,1
I4210120173,2010,1
I4210120173,2011,0
I4210120173,2012,6
I4210120173,2013,2
I4210120173,2014,6
I4210120173,2015,9
I4210120173,2016,10
I4210120173,2017,15
I4210120173,2018,21
I4210120173,2019,32
I4210120173,2020,26
I4210120173,2021,31
I4210120173,2022,42
I4210120173,2023,57
I4210120173,2024,32
I4210120173,2025,75
I4210120173,2026,54
I3129551310,2006,2
I3129551310,2007,0
I3129551310,2008,2
I3129551310,2009,0
I3129551310,2010,2
I3129551310,2011,1
I3129551310,2012,1
I3129551310,2013,3
I3129551310,2014,4
I3129551310,2015,4
I3129551310,2016,10
I3129551310,2017,7
I3129551310,2018,9
I3129551310,2019,16
I3129551310,2020,35
I3129551310,2021,27
I3129551310,2022,29
I3129551310,2023,24
I3129551310,2024,42
I3129551310,2025,74
I3129551310,2026,23
I4210143625,2006,11
I4210143625,2007,8
I4210143625,2008,17
I4210143625,2009,10
I4210143625,2010,11
I4210143625,2011,28
I4210143625,2012,26
I4210143625,2013,36
I4210143625,2014,42
I4210143625,2015,38
I4210143625,2016,57
I4210143625,2017,115
I4210143625,2018,103
I4210143625,2019,109
I4210143625,2020,186
I4210143625,2021,173
I4210143625,2022,250
I4210143625,2023,478
I4210143625,2024,585
I4210143625,2025,541
I4210143625,2026,294
I4210161264,2006,1
I4210161264,2007,1
I4210161264,2008,0
I4210161264,2009,0
I4210161264,2010,1
I4210161264,2011,0
I4210161264,2012,3
I4210161264,2013,6
I4210161264,2014,5
I4210161264,2015,26
I4210161264,2016,23
I4210161264,2017,11
I4210161264,2018,18
I4210161264,2019,36
I4210161264,2020,42
I4210161264,2021,89
I4210161264,2022,99
I4210161264,2023,157
I4210161264,2024,136
I4210161264,2025,133
I4210161264,2026,57
I4405260319,2006,0
I4405260319,2007,0
I4405260319,2008,0
I4405260319,2009,0
I4405260319,2010,0
I4405260319,2011,0
I4405260319,2012,0
I4405260319,2013,0
I4405260319,2014,0
I4405260319,2015,0
I4405260319,2016,0
I4405260319,2017,0
I4405260319,2018,0
I4405260319,2019,0
I4405260319,2020,0
I4405260319,2021,0
I4405260319,2022,0
I4405260319,2023,0
I4405260319,2024,0
I4405260319,2025,0
I4405260319,2026,0
I4405264338,2006,0
I4405264338,2007,0
I4405264338,2008,0
I4405264338,2009,0
I4405264338,2010,0
I4405264338,2011,0
I4405264338,2012,0
I4405264338,2013,0
I4405264338,2014,0
I4405264338,2015,0
I4405264338,2016,0
I4405264338,2017,0
I4405264338,2018,0
I4405264338,2019,0
I4405264338,2020,0
I4405264338,2021,0
I4405264338,2022,0
I4405264338,2023,0
I4405264338,2024,0
I4405264338,2025,0
I4405264338,2026,0
I4405266314,2006,0
I4405266314,2007,0
I4405266314,2008,0
I4405266314,2009,0
I4405266314,2010,0
I4405266314,2011,0
I4405266314,2012,0
I4405266314,2013,0
I4405266314,2014,0
I4405266314,2015,0
I4405266314,2016,0
I4405266314,2017,0
I4405266314,2018,0
I4405266314,2019,0
I4405266314,2020,0
I4405266314,2021,0
I4405266314,2022,0
I4405266314,2023,0
I4405266314,2024,0
I4405266314,2025,0
I4405266314,2026,0
I4405261331,2006,0
I4405261331,2007,0
I4405261331,2008,0
I4405261331,2009,0
I4405261331,2010,0
I4405261331,2011,0
I4405261331,2012,0
I4405261331,2013,0
I4405261331,2014,0
I4405261331,2015,0
I4405261331,2016,0
I4405261331,2017,0
I4405261331,2018,0
I4405261331,2019,0
I4405261331,2020,0
I4405261331,2021,0
I4405261331,2022,0
I4405261331,2023,0
I4405261331,2024,0
I4405261331,2025,0
I4405261331,2026,0
I4405257988,2006,0
I4405257988,2007,0
I4405257988,2008,0
I4405257988,2009,0
I4405257988,2010,0
I4405257988,2011,0
I4405257988,2012,0
I4405257988,2013,0
I4405257988,2014,0
I4405257988,2015,0
I4405257988,2016,0
I4405257988,2017,0
I4405257988,2018,0
I4405257988,2019,0
I4405257988,2020,0
I4405257988,2021,0
I4405257988,2022,0
I4405257988,2023,0
I4405257988,2024,0
I4405257988,2025,0
I4405257988,2026,0
I2799983529,2006,0
I2799983529,2007,0
I2799983529,2008,2
I2799983529,2009,2
I2799983529,2010,0
I2799983529,2011,2
I2799983529,2012,1
I2799983529,2013,0
I2799983529,2014,2
I2799983529,2015,2
I2799983529,2016,3
I2799983529,2017,3
I2799983529,2018,2
I2799983529,2019,5
I2799983529,2020,1
I2799983529,2021,4
I2799983529,2022,7
I2799983529,2023,9
I2799983529,2024,10
I2799983529,2025,16
I2799983529,2026,16
I4210094847,2006,2
I4210094847,2007,0
I4210094847,2008,0
I4210094847,2009,0
I4210094847,2010,1
I4210094847,2011,1
I4210094847,2012,3
I4210094847,2013,1
I4210094847,2014,8
I4210094847,2015,5
I4210094847,2016,1
I4210094847,2017,0
I4210094847,2018,2
I4210094847,2019,6
I4210094847,2020,4
I4210094847,2021,5
I4210094847,2022,4
I4210094847,2023,7
I4210094847,2024,11
I4210094847,2025,8
I4210094847,2026,12
I4405259310,2006,0
I4405259310,2007,0
I4405259310,2008,0
I4405259310,2009,0
I4405259310,2010,0
I4405259310,2011,0
I4405259310,2012,0
I4405259310,2013,0
I4405259310,2014,0
I4405259310,2015,0
I4405259310,2016,0
I4405259310,2017,0
I4405259310,2018,0
I4405259310,2019,0
I4405259310,2020,0
I4405259310,2021,0
I4405259310,2022,0
I4405259310,2023,0
I4405259310,2024,0
I4405259310,2025,0
I4405259310,2026,0
I32284924,2006,28
I32284924,2007,24
I32284924,2008,26
I32284924,2009,29
I32284924,2010,32
I32284924,2011,29
I32284924,2012,37
I32284924,2013,46
I32284924,2014,60
I32284924,2015,56
I32284924,2016,71
I32284924,2017,81
I32284924,2018,99
I32284924,2019,124
I32284924,2020,173
I32284924,2021,225
I32284924,2022,262
I32284924,2023,242
I32284924,2024,276
I32284924,2025,274
I32284924,2026,151
I4210087798,2006,0
I4210087798,2007,0
I4210087798,2008,0
I4210087798,2009,0
I4210087798,2010,0
I4210087798,2011,0
I4210087798,2012,0
I4210087798,2013,0
I4210087798,2014,0
I4210087798,2015,1
I4210087798,2016,2
I4210087798,2017,0
I4210087798,2018,1
I4210087798,2019,0
I4210087798,2020,3
I4210087798,2021,3
I4210087798,2022,7
I4210087798,2023,1
I4210087798,2024,1
I4210087798,2025,5
I4210087798,2026,1
I4405258823,2006,0
I4405258823,2007,0
I4405258823,2008,0
I4405258823,2009,0
I4405258823,2010,0
I4405258823,2011,0
I4405258823,2012,0
I4405258823,2013,0
I4405258823,2014,0
I4405258823,2015,0
I4405258823,2016,0
I4405258823,2017,0
I4405258823,2018,0
I4405258823,2019,0
I4405258823,2020,0
I4405258823,2021,0
I4405258823,2022,0
I4405258823,2023,0
I4405258823,2024,0
I4405258823,2025,0
I4405258823,2026,0
I186771145,2006,38
I186771145,2007,49
I186771145,2008,59
I186771145,2009,98
I186771145,2010,134
I186771145,2011,187
I186771145,2012,208
I186771145,2013,322
I186771145,2014,445
I186771145,2015,454
I186771145,2016,515
I186771145,2017,650
I186771145,2018,1094
I186771145,2019,1492
I186771145,2020,1095
I186771145,2021,1339
I186771145,2022,1087
I186771145,2023,753
I186771145,2024,840
I186771145,2025,623
I186771145,2026,305
I4210097695,2006,1
I4210097695,2007,0
I4210097695,2008,0
I4210097695,2009,0
I4210097695,2010,1
I4210097695,2011,2
I4210097695,2012,0
I4210097695,2013,1
I4210097695,2014,0
I4210097695,2015,1
I4210097695,2016,1
I4210097695,2017,1
I4210097695,2018,0
I4210097695,2019,1
I4210097695,2020,1
I4210097695,2021,0
I4210097695,2022,2
I4210097695,2023,0
I4210097695,2024,2
