year,rank,university_name,Academic Reputation,Citations per Faculty,Faculty Student Ratio,Employer Reputation,Employment Outcomes,International Student Ratio,International Faculty Ratio, International Research
2016,651-700,Universidad Adolfo Ibáñez,null,null,null,76,,null,41.2,
2016,651-700,Universidad Anáhuac México,null,null,42.8,46.5,,null,23.1,
2016,651-700,Universidad Central de Venezuela,null,null,null,43.9,,null,null,
2016,651-700,Universidad de La Sabana,null,null,null,44.8,,null,null,
2016,651-700,University of Salamanca,null,null,null,null,,27.7,null,
2016,651-700,Universidad Iberoamericana Ciudad de México - IBERO,null,null,null,51.3,,null,null,
2016,651-700,Universidade Federal de São Carlos (UFSCar),null,null,37.8,null,,null,null,
2016,651-700,University of Modena and Reggio Emilia,null,49.3,null,null,,null,null,
2016,651-700,Universität Rostock,null,47.6,null,null,,null,null,
2016,651-700,University at Albany SUNY,null,44.2,null,null,,null,null,
2016,651-700,University of Calcutta,null,28,null,null,,null,null,
2016,651-700,University of Crete,null,45.4,null,null,,null,null,
2016,651-700,University of Debrecen,null,null,25,null,,53.6,null,
2016,651-700,University of Denver,null,null,34.1,null,,27.4,null,
2016,651-700,University of Haifa,null,32.1,null,null,,null,null,
2016,651-700,University of Kwazulu-Natal,null,null,null,null,,null,68.7,
2016,651-700,University of Latvia,null,null,36.4,null,,null,null,
2016,651-700,University of Milano-Bicocca,null,38.8,null,null,,null,null,
2016,651-700,University of Patras,null,47.3,null,null,,null,null,
2016,651-700,University of Plymouth,null,32.7,null,null,,34,56,
2016,651-700,University of Sharjah,null,null,null,null,,100,100,
2016,651-700,University of Windsor,null,70.9,null,null,,32.9,null,
2016,651-700,University of Zagreb,null,null,34.4,null,,null,null,
2016,651-700,Victoria University,null,25,null,null,,93.2,null,
2016,651-700,Virginia Commonwealth University,null,null,48.3,null,,null,null,
2016,651-700,Yeungnam University,null,null,null,null,,null,21.6,
2016,701+,Kasetsart University,29.7,null,null,null,,null,null,
2016,701+,Universidad Nacional de Rosario (UNR),27.5,null,null,null,,null,null,
2016,701+,Abu Dhabi University,null,null,null,null,,100,100,
2016,701+,"Ain Shams University in Cairo (ASU, Cairo)",null,null,null,41.5,,null,null,
2016,701+,Universitas Airlangga,null,null,null,null,,null,null,
2016,701+,Al-Azhar University,null,null,null,null,,67,null,
2016,701+,Alexandria University,null,null,null,34.4,,null,null,
2016,701+,Alexandru Ioan Cuza University,null,null,null,null,,null,null,
2016,701+,University of Klagenfurt,null,null,null,null,,64.3,86.2,
2016,701+,Ankara Üniversitesi,null,null,null,null,,null,null,
2016,701+,Aoyama Gakuin University,null,null,null,null,,null,null,
2016,701+,Athens University of Economics and Business,null,null,null,39.7,,null,null,
2016,701+,Auburn University,null,27.2,null,null,,null,null,
2016,701+,Australian Catholic University,null,null,null,null,,null,null,
2016,701+,Babes-Bolyai University,null,null,null,null,,null,null,
2016,701+,Baku State University,null,null,30.5,null,,null,null,
2016,701+,Baylor University,null,null,null,null,,null,null,
2016,701+,Beijing Jiaotong University,null,null,null,null,,null,null,
2016,701+,Belarusian National Technical University (BNTU),null,null,38.3,null,,null,null,
2016,701+,Benemerita Universidad Autonoma de Puebla,null,null,null,null,,null,null,
2016,701+,Binghamton University SUNY,null,27.8,null,null,,42.8,null,
2016,701+,IPB University (aka Bogor Agricultural University),null,null,null,null,,null,null,
2016,701+,Budapest University of Technology and Economics,null,null,null,40.3,,null,null,
2016,701+,Charles Sturt University,null,null,null,null,,27.8,44,
2016,701+,Chungnam National University,null,null,28.5,null,,null,null,
2016,701+,Clemson University,null,38.2,null,null,,null,null,
2016,701+,Corvinus University of Budapest,null,null,null,49.5,,39.2,null,
2016,701+,Cukurova University,null,null,null,null,,null,null,
2016,701+,Dankook University,null,null,54.8,null,,null,null,
2016,701+,De La Salle University,null,null,null,42.7,,null,null,
2016,701+,Diponegoro University,null,null,null,null,,null,null,
2016,701+,Vasyl Stus Donetsk National University,null,null,44.5,null,,null,null,
2016,701+,Doshisha University,null,null,null,null,,null,21.2,
2016,701+,Karaganda Buketov University,null,null,56.2,null,,null,null,
2016,701+,Edith Cowan University,null,null,null,null,,53.6,50.6,
2016,701+,Fordham University,null,null,26.1,null,,35.1,null,
2016,701+,Fu Jen Catholic University,null,null,null,null,,null,null,
2016,701+,Gazi Üniversitesi,null,null,null,null,,null,null,
2016,701+,Georgia State University,null,31.2,null,null,,null,null,
2016,701+,Gunma University,null,null,47.3,null,,null,17.2,
2016,701+,Hacettepe University,null,null,null,null,,null,null,
2016,701+,Instituto Politécnico Nacional (IPN),null,null,null,47.1,,null,null,
2016,701+,Istanbul University,null,null,null,null,,null,null,
2016,701+,Kansas State University,null,21.3,null,null,,null,null,
2016,701+,Kaunas University of Technology,null,null,37,null,,null,null,
2016,701+,Kazakh Ablai Khan University of International Relations and World Languages,null,null,42.8,null,,null,null,
2016,701+,Kent State University,null,30.9,null,null,,21.3,22,
2016,701+,Khazar University,null,null,38.7,null,,35.9,61.2,
2016,701+,Khon Kaen University,null,null,null,null,,null,null,
2016,701+,King Faisal University,null,null,null,null,,null,99.7,
2016,701+,King Mongkut's University of Technology Thonburi,null,null,null,null,,null,null,
2016,701+,Konkuk University,null,null,34.6,null,,null,null,
2016,701+,Kuwait University,null,null,null,null,,35.5,63,
2016,701+,Lahore University of Management Sciences (LUMS),null,null,null,42.9,,null,null,
2016,701+,Lobachevsky University,null,null,44.8,null,,null,null,
2016,701+,University of Lodz,null,null,null,null,,null,null,
2016,701+,Loyola University Chicago,null,null,32.2,null,,null,null,
2016,701+,Makerere University,null,null,null,null,,21.1,null,
2016,701+,Manchester Metropolitan University,null,null,null,null,,41.4,30.9,
2016,701+,Marquette University,null,null,35.4,null,,null,null,
2016,701+,Miami University,null,null,null,null,,null,null,
2016,701+,National Chengchi University,null,null,null,null,,null,null,
2016,701+,"National Technical University ""Kharkiv Polytechnic Institute""",null,null,52.9,null,,null,null,
2016,701+,New Jersey Institute of Technology (NJIT),null,28.3,null,null,,65.6,null,
2016,701+,Nicolaus Copernicus University,null,null,32,null,,null,null,
2016,701+,Niigata University,null,null,55.1,null,,null,null,
2016,701+,Northumbria University at Newcastle,null,null,null,null,,45.7,37.8,
2016,701+,North-West University,null,null,null,null,,null,null,
2016,701+,Nottingham Trent University,null,null,null,31.5,,23.6,39.6,
2016,701+,Novosibirsk State Technical University,null,null,null,null,,47.2,null,
2016,701+,Ochanomizu University,null,null,null,null,,null,null,
2016,701+,Ohio University,null,null,null,null,,null,null,
2016,701+,Oklahoma State University,null,22.4,null,null,,null,null,
2016,701+,Panjab University,null,null,null,null,,null,null,
2016,701+,Paris Lodron University of Salzburg,null,null,null,null,,92.1,null,
2016,701+,Plekhanov Russian University of Economics,null,null,36.1,null,,null,null,
2016,701+,Pontificia Universidad Católica del Ecuador (PUCE),null,null,32.7,null,,null,null,
2016,701+,"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",null,null,null,null,,null,null,
2016,701+,Prince of Songkla University,null,null,null,null,,null,null,
2016,701+,Baku Engineering University,null,null,null,null,,null,75.4,
2016,701+,Quaid-i-Azam University,null,48.3,null,null,,null,null,
2016,701+,Ritsumeikan University,null,null,null,null,,null,28.2,
2016,701+,Toronto Metropolitan University (formerly Ryerson University),null,29.6,null,null,,null,null,
2016,701+,Saitama University,null,null,25.1,null,,null,null,
2016,701+,San Diego State University,null,37.9,null,null,,null,null,
2016,701+,Seoul National University of Science and Technology,null,null,null,null,,null,null,
2016,701+,Institut Teknologi Sepuluh Nopember (ITS Surabaya),null,null,null,null,,null,null,
2016,701+,Shahid Beheshti University (SBU),null,23.6,null,null,,null,null,
2016,701+,Shinshu University,null,29.4,null,null,,null,null,
2016,701+,Smith College,null,null,44.5,null,,35.8,null,
2016,701+,Southern Methodist University,null,null,43.4,null,,24.1,null,
2016,701+,Sumy State University,null,null,54.3,null,,47.5,null,
2016,701+,Robert Gordon University,null,null,null,null,,74.1,43.6,
2016,701+,Tokai University,null,null,null,null,,null,null,
2016,701+,Tokyo University of Science,null,30.1,null,null,,null,null,
2016,701+,Universidad Austral de Chile,null,null,null,null,,null,17.6,
2016,701+,Universidad Autónoma de Nuevo León,null,null,null,null,,null,null,
2016,701+,Universidad Autónoma del Estado de México (UAEMex),null,null,null,null,,null,null,
2016,701+,Universidad Autónoma Metropolitana (UAM),null,null,null,null,,null,null,
2016,701+,Universidad de Castilla-La Mancha,null,null,null,null,,null,null,
2016,701+,Universidad de Guadalajara (UDG),null,null,29.8,null,,null,null,
2016,701+,Universidad de La Habana,null,null,32.6,null,,null,null,
2016,701+,Universidad de la República (Udelar),null,null,28.4,null,,null,null,
2016,701+,Universidad de las Américas Puebla (UDLAP),null,null,null,32.2,,null,40.6,
2016,701+,Universidad de Los Andes - (ULA) Mérida,null,null,null,null,,null,null,
2016,701+,Universidad de Monterrey (UDEM),null,null,null,null,,null,null,
2016,701+,University of Murcia,null,null,null,null,,null,null,
2016,701+,Universidad de Puerto Rico,null,null,null,null,,null,null,
2016,701+,Universidad San Francisco de Quito USFQ,null,null,null,null,,null,63.2,
2016,701+,Universidad de Talca,null,null,null,null,,null,24.3,
2016,701+,Universidad de Valparaíso (UV),null,null,null,null,,null,null,
2016,701+,Universidad del Norte,null,null,null,null,,null,null,
2016,701+,Universidad del Rosario,null,null,null,40.8,,null,22.2,
2016,701+,Universidad del Valle,null,null,null,null,,null,null,
2016,701+,Universidad Diego Portales (UDP),null,null,null,36.7,,null,18.1,
2016,701+,Universidad Industrial de Santander - UIS,null,null,null,null,,null,null,
2016,701+,"ULACIT - Universidad Latinoamericana de Ciencia y Tecnología, Costa Rica",null,null,null,null,,null,null,
2016,701+,Universidad Metropolitana,null,null,null,null,,null,18,
2016,701+,Universidad Nacional Costa Rica,null,null,null,null,,null,null,
2016,701+,Universidad Nacional de Cuyo,null,null,null,null,,null,null,
2016,701+,Universidad Nacional de Mar del Plata,null,null,28.8,null,,null,null,
2016,701+,Universidad Nacional de Tucumà¡n,null,null,null,null,,null,null,
2016,701+,Universidad Nacional del Sur,null,null,null,null,,null,null,
2016,701+,Universidad Nacional Mayor de San Marcos,null,null,null,null,,null,null,
2016,701+,Universidad Panamericana (UP),null,null,50.4,null,,null,null,
2016,701+,Universidad Peruana Cayetano Heredia (UPCH),null,null,null,null,,null,58.3,
2016,701+,Universidad Rey Juan Carlos,null,null,null,null,,23.8,null,
2016,701+,Universidad Simón Bolívar (USB),null,null,null,null,,null,null,
2016,701+,Universidad Técnica Federico Santa María (USM),null,null,null,37.8,,null,17.8,
2016,701+,Universidad Tecnológica Nacional (UTN),null,null,null,49.9,,null,null,
2016,701+,Universidade Católica Portuguesa,null,null,null,45.6,,null,null,
2016,701+,Universidade da Coruña,null,null,30.8,null,,null,null,
2016,701+,Universidade do Estado do Rio de Janeiro (UERJ),null,null,44.9,null,,null,null,
2016,701+,Universidade Estadual de Londrina,null,null,43.5,null,,null,null,
2016,701+,Universidade Federal da Bahia,null,null,44.9,null,,null,null,
2016,701+,Universidade Federal de Santa Catarina,null,null,null,null,,null,null,
2016,701+,Universidade Federal de Santa Maria,null,null,null,null,,null,null,
2016,701+,Universidade Federal de Viçosa (UFV),null,null,35.6,null,,null,null,
2016,701+,Universidade Federal do Ceará (UFC),null,null,null,null,,null,null,
2016,701+,Universidade Federal do Paraná - UFPR,null,null,null,null,,null,null,
2016,701+,Universidade Federal de Pernambuco (UFPE),null,null,null,null,,null,null,
2016,701+,Universidade Federal Fluminense,null,null,35.7,null,,null,null,
2016,701+,Ca' Foscari University of Venice,null,null,null,null,,null,19.4,
2016,701+,Catania University,null,22.1,null,null,,null,null,
2016,701+,Universita' degli Studi di Ferrara,null,54.7,null,null,,null,null,
2016,701+,University of Genoa,null,21.7,null,null,,21,null,
2016,701+,Università degli Studi di Perugia,null,36.8,null,null,,null,null,
2016,701+,University of Siena,null,22.2,null,null,,null,null,
2016,701+,University of Trieste,null,null,null,null,,null,null,
2016,701+,Università degli studi Roma Tre,null,null,null,null,,null,null,
2016,701+,University of Palermo,null,null,null,null,,null,null,
2016,701+,Universitas Muhammadiyah Surakarta,null,null,null,null,,null,null,
2016,701+,Université Charles-de-Gaulle Lille 3,null,null,null,null,,null,56.3,
2016,701+,Université de Caen Normandie,null,null,null,null,,null,null,
2016,701+,Université de Cergy-Pontoise,null,null,null,null,,33.1,28.8,
2016,701+,Université de Lorraine,null,null,null,null,,42.1,null,
2016,701+,Nantes Université,null,null,null,null,,24.4,null,
2016,701+,Université de Poitiers,null,null,null,null,,46.3,null,
2016,701+,Université Jean Moulin Lyon 3,null,null,null,null,,41.1,19.8,
2016,701+,Université Lille 2 Droit et Santé,null,null,null,null,,null,null,
2016,701+,Université Lumière Lyon 2,null,null,null,null,,37.4,23.9,
2016,701+,Université Paris-Nanterre,null,null,null,null,,55.4,17.6,
2016,701+,Paul Valéry University Montpellier,null,null,null,null,,34.1,28.5,
2016,701+,Université Toulouse 1 Capitole,null,null,null,null,,72.7,42,
2016,701+,Universiti Teknologi MARA - UiTM,null,null,28.4,null,,null,null,
2016,701+,Universiti Utara Malaysia (UUM),null,null,null,null,,55,54.9,
2016,701+,University of Bahrain,null,null,null,31.2,,26.1,90.4,
2016,701+,University of Bari,null,null,null,null,,null,null,
2016,701+,University of Belgrade,null,null,null,null,,null,null,
2016,701+,Universitas Brawijaya,null,null,null,null,,null,null,
2016,701+,University of Brescia,null,48.9,null,null,,null,null,
2016,701+,University of Bucharest,null,null,null,39,,null,null,
2016,701+,University of Central Florida,null,32,null,null,,null,null,
2016,701+,University of Central Lancashire,null,null,null,null,,56.5,29.4,
2016,701+,University of Colombo,null,null,null,null,,null,null,
2016,701+,University of Dhaka,null,null,null,45.4,,null,null,
2016,701+,University of East London,null,null,null,null,,93.7,81.5,
2016,701+,University of Engineering & Technology (UET) Lahore,null,null,null,null,,null,null,
2016,701+,University of Ghana,null,null,null,null,,null,null,
2016,701+,University of Greenwich,null,null,null,null,,96.3,72.7,
2016,701+,Hertfordshire,null,null,null,null,,83.8,59.7,
2016,701+,University of Huddersfield,null,null,null,null,,73.9,45.2,
2016,701+,University of Karachi,null,null,null,null,,null,null,
2016,701+,University of Kufa,null,null,40.6,null,,null,null,
2016,701+,The University of Lahore,null,null,null,null,,null,null,
2016,701+,University of Maribor,null,null,32.5,null,,null,null,
2016,701+,University of Montana Missoula,null,null,null,null,,null,null,
2016,701+,University of Mumbai,null,null,null,39.6,,null,null,
2016,701+,University of Nairobi,null,null,null,null,,null,null,
2016,701+,University of New England Australia,null,25.3,null,null,,null,null,
2016,701+,University of Pecs,null,null,null,null,,null,null,
2016,701+,Savitribai Phule Pune University,null,null,null,null,,null,null,
2016,701+,University of Salford,null,null,null,null,,83.2,23.1,
2016,701+,University of San Diego,null,null,25.3,null,,null,null,
2016,701+,University of San Francisco,null,null,null,null,,50.4,null,
2016,701+,University of Santo Tomas,null,null,null,null,,null,null,
2016,701+,University of Southern Queensland,null,null,null,null,,63.2,68,
2016,701+,University of the Pacific,null,null,37.4,null,,null,null,
2016,701+,University of the Western Cape,null,null,null,null,,null,38.8,
2016,701+,University of Tulsa,null,null,34.2,null,,84.9,null,
2016,701+,University of Wroclaw,null,null,25.5,null,,null,null,
2016,701+,University of Wyoming,null,27.8,37.5,null,,null,null,
2016,701+,Université Toulouse - Jean Jaurès,null,null,null,null,,59,22.4,
2016,701+,Utah State University,null,36.8,null,null,,null,null,
2016,701+,Verona University,null,null,null,null,,null,null,
2016,701+,Vilnius Gediminas Technical University (VILNIUS TECH),null,null,29.7,null,,23.2,null,
2016,701+,Voronezh State University,null,null,36,null,,null,null,
2016,701+,Vytautas Magnus University,null,null,null,null,,null,21,
2016,701+,Universitatea de Vest din Timisoara / West University of Timisoara,null,null,null,null,,null,null,
2016,701+,Yamaguchi University,null,null,56.4,null,,null,null,
2016,701+,Yokohama National University,null,null,30.7,null,,null,null,
2016,N/A,"University of California, San Francisco",61.5,71.9,100,null,,null,43.3,
2016,N/A,Karolinska Institutet,51.9,88.7,99.4,null,,86.1,83,
2016,N/A,Jawaharlal Nehru University,41.2,null,44.2,null,,null,null,
2016,N/A,INSEAD,36.8,61.4,52.5,99.9,,100,100,
2016,N/A,London Business School,33,94.1,null,100,,100,100,
2016,N/A,Weizmann Institute of Science,30.4,100,100,null,,null,null,
2016,N/A,Baylor College of Medicine,null,35.8,100,31,,38.8,null,
2016,N/A,BI Norwegian Business School,null,null,null,31,,null,81.4,
2016,N/A,Copenhagen Business School,null,34.4,33,64.3,,74.8,69.1,
2016,N/A,Cranfield University,null,53.7,99.5,53.7,,100,95.1,
2016,N/A,ESSEC Business School,null,28.9,null,88.7,,92.3,98,
2016,N/A,HEC Paris Business School,null,58.2,null,99.3,,100,100,
2016,N/A,King Abdullah University of Science & Technology (KAUST),null,100,82.5,null,,100,100,
2016,N/A,Stockholm School of Economics,null,63.4,null,68.9,,50.6,88.7,
2016,N/A,Bocconi University,null,null,null,98.1,,31,30.4,
2016,N/A,Université de Technologie de Compiègne (UTC),null,25.1,28.5,38.6,,53.2,null,
2016,N/A,Prague University of Economics and Business,null,null,null,43.9,,56.5,23.3,
2016,N/A,WHU - Otto Beisheim School of Management,null,47.1,28.2,41.9,,null,65,
