work_id,origin,destination
https://openalex.org/W4406352787,NG,AT
https://openalex.org/W4406352787,NG,AU
https://openalex.org/W4406352787,NG,BR
https://openalex.org/W4406352787,NG,CA
https://openalex.org/W4406352787,NG,CH
https://openalex.org/W4406352787,NG,CN
https://openalex.org/W4406352787,NG,DE
https://openalex.org/W4406352787,NG,DK
https://openalex.org/W4406352787,NG,ES
https://openalex.org/W4406352787,NG,FR
https://openalex.org/W4406352787,NG,GB
https://openalex.org/W4406352787,NG,GR
https://openalex.org/W4406352787,NG,IE
https://openalex.org/W4406352787,NG,IN
https://openalex.org/W4406352787,NG,IT
https://openalex.org/W4406352787,NG,JP
https://openalex.org/W4406352787,NG,KR
https://openalex.org/W4406352787,NG,KW
https://openalex.org/W4406352787,NG,MX
https://openalex.org/W4406352787,NG,OM
https://openalex.org/W4406352787,NG,PL
https://openalex.org/W4406352787,NG,SA
https://openalex.org/W4406352787,NG,SE
https://openalex.org/W4406352787,NG,SG
https://openalex.org/W4406352787,NG,US
https://openalex.org/W4406352787,NG,ZA
https://openalex.org/W4406352787,ZA,AT
https://openalex.org/W4406352787,ZA,AU
https://openalex.org/W4406352787,ZA,BR
https://openalex.org/W4406352787,ZA,CA
https://openalex.org/W4406352787,ZA,CH
https://openalex.org/W4406352787,ZA,CN
https://openalex.org/W4406352787,ZA,DE
https://openalex.org/W4406352787,ZA,DK
https://openalex.org/W4406352787,ZA,ES
https://openalex.org/W4406352787,ZA,FR
https://openalex.org/W4406352787,ZA,GB
https://openalex.org/W4406352787,ZA,GR
https://openalex.org/W4406352787,ZA,IE
https://openalex.org/W4406352787,ZA,IN
https://openalex.org/W4406352787,ZA,IT
https://openalex.org/W4406352787,ZA,JP
https://openalex.org/W4406352787,ZA,KR
https://openalex.org/W4406352787,ZA,KW
https://openalex.org/W4406352787,ZA,MX
https://openalex.org/W4406352787,ZA,NG
https://openalex.org/W4406352787,ZA,OM
https://openalex.org/W4406352787,ZA,PL
https://openalex.org/W4406352787,ZA,SA
https://openalex.org/W4406352787,ZA,SE
https://openalex.org/W4406352787,ZA,SG
https://openalex.org/W4406352787,ZA,US
https://openalex.org/W4394029306,NG,AU
https://openalex.org/W4394029306,NG,CA
https://openalex.org/W4394029306,NG,CH
https://openalex.org/W4394029306,NG,CN
https://openalex.org/W4394029306,NG,DE
https://openalex.org/W4394029306,NG,ES
https://openalex.org/W4394029306,NG,FR
https://openalex.org/W4394029306,NG,GB
https://openalex.org/W4394029306,NG,IN
https://openalex.org/W4394029306,NG,IT
https://openalex.org/W4394029306,NG,JP
https://openalex.org/W4394029306,NG,KR
https://openalex.org/W4394029306,NG,MX
https://openalex.org/W4394029306,NG,NL
https://openalex.org/W4394029306,NG,TW
https://openalex.org/W4394029306,NG,US
https://openalex.org/W4394029306,NG,UZ
https://openalex.org/W4411160871,DZ,CN
https://openalex.org/W4407870211,KE,AU
https://openalex.org/W4407870211,KE,CA
https://openalex.org/W4407870211,KE,FR
https://openalex.org/W4407870211,KE,US
https://openalex.org/W4409483458,KE,AU
https://openalex.org/W4409483458,KE,CA
https://openalex.org/W4409483458,KE,DK
https://openalex.org/W4409483458,KE,FR
https://openalex.org/W4409483458,KE,GB
https://openalex.org/W4409483458,KE,IN
https://openalex.org/W4409483458,KE,UG
https://openalex.org/W4409483458,KE,US
https://openalex.org/W4409483458,KE,ZA
https://openalex.org/W4409483458,UG,AU
https://openalex.org/W4409483458,UG,CA
https://openalex.org/W4409483458,UG,DK
https://openalex.org/W4409483458,UG,FR
https://openalex.org/W4409483458,UG,GB
https://openalex.org/W4409483458,UG,IN
https://openalex.org/W4409483458,UG,KE
https://openalex.org/W4409483458,UG,US
https://openalex.org/W4409483458,UG,ZA
https://openalex.org/W4409483458,ZA,AU
https://openalex.org/W4409483458,ZA,CA
https://openalex.org/W4409483458,ZA,DK
https://openalex.org/W4409483458,ZA,FR
https://openalex.org/W4409483458,ZA,GB
https://openalex.org/W4409483458,ZA,IN
https://openalex.org/W4409483458,ZA,KE
https://openalex.org/W4409483458,ZA,UG
https://openalex.org/W4409483458,ZA,US
https://openalex.org/W4408460092,ZA,AR
https://openalex.org/W4408460092,ZA,AT
https://openalex.org/W4408460092,ZA,AU
https://openalex.org/W4408460092,ZA,BE
https://openalex.org/W4408460092,ZA,BM
https://openalex.org/W4408460092,ZA,CA
https://openalex.org/W4408460092,ZA,CH
https://openalex.org/W4408460092,ZA,CN
https://openalex.org/W4408460092,ZA,DE
https://openalex.org/W4408460092,ZA,FR
https://openalex.org/W4408460092,ZA,GB
https://openalex.org/W4408460092,ZA,JP
https://openalex.org/W4408460092,ZA,NL
https://openalex.org/W4408460092,ZA,NO
https://openalex.org/W4408460092,ZA,US
https://openalex.org/W4409781688,ZA,BE
https://openalex.org/W4409781688,ZA,CZ
https://openalex.org/W4409781688,ZA,DE
https://openalex.org/W4409781688,ZA,DK
https://openalex.org/W4409781688,ZA,GB
https://openalex.org/W4409781688,ZA,NL
https://openalex.org/W4409781688,ZA,US
https://openalex.org/W4415091769,DZ,AE
https://openalex.org/W4415091769,DZ,AG
https://openalex.org/W4415091769,DZ,AU
https://openalex.org/W4415091769,DZ,BD
https://openalex.org/W4415091769,DZ,BG
https://openalex.org/W4415091769,DZ,BR
https://openalex.org/W4415091769,DZ,DE
https://openalex.org/W4415091769,DZ,EG
https://openalex.org/W4415091769,DZ,ET
https://openalex.org/W4415091769,DZ,FI
https://openalex.org/W4415091769,DZ,GB
https://openalex.org/W4415091769,DZ,GH
https://openalex.org/W4415091769,DZ,ID
https://openalex.org/W4415091769,DZ,IN
https://openalex.org/W4415091769,DZ,IQ
https://openalex.org/W4415091769,DZ,IR
https://openalex.org/W4415091769,DZ,IT
https://openalex.org/W4415091769,DZ,JO
https://openalex.org/W4415091769,DZ,JP
https://openalex.org/W4415091769,DZ,KZ
https://openalex.org/W4415091769,DZ,MX
https://openalex.org/W4415091769,DZ,NG
https://openalex.org/W4415091769,DZ,NP
https://openalex.org/W4415091769,DZ,PL
https://openalex.org/W4415091769,DZ,PS
https://openalex.org/W4415091769,DZ,QA
https://openalex.org/W4415091769,DZ,SA
https://openalex.org/W4415091769,DZ,SE
https://openalex.org/W4415091769,DZ,US
https://openalex.org/W4415091769,DZ,ZA
https://openalex.org/W4415091769,EG,AE
https://openalex.org/W4415091769,EG,AG
https://openalex.org/W4415091769,EG,AU
https://openalex.org/W4415091769,EG,BD
https://openalex.org/W4415091769,EG,BG
https://openalex.org/W4415091769,EG,BR
https://openalex.org/W4415091769,EG,DE
https://openalex.org/W4415091769,EG,DZ
https://openalex.org/W4415091769,EG,ET
https://openalex.org/W4415091769,EG,FI
https://openalex.org/W4415091769,EG,GB
https://openalex.org/W4415091769,EG,GH
https://openalex.org/W4415091769,EG,ID
https://openalex.org/W4415091769,EG,IN
https://openalex.org/W4415091769,EG,IQ
https://openalex.org/W4415091769,EG,IR
https://openalex.org/W4415091769,EG,IT
https://openalex.org/W4415091769,EG,JO
https://openalex.org/W4415091769,EG,JP
https://openalex.org/W4415091769,EG,KZ
https://openalex.org/W4415091769,EG,MX
https://openalex.org/W4415091769,EG,NG
https://openalex.org/W4415091769,EG,NP
https://openalex.org/W4415091769,EG,PL
https://openalex.org/W4415091769,EG,PS
https://openalex.org/W4415091769,EG,QA
https://openalex.org/W4415091769,EG,SA
https://openalex.org/W4415091769,EG,SE
https://openalex.org/W4415091769,EG,US
https://openalex.org/W4415091769,EG,ZA
https://openalex.org/W4415091769,ET,AE
https://openalex.org/W4415091769,ET,AG
https://openalex.org/W4415091769,ET,AU
https://openalex.org/W4415091769,ET,BD
https://openalex.org/W4415091769,ET,BG
https://openalex.org/W4415091769,ET,BR
https://openalex.org/W4415091769,ET,DE
https://openalex.org/W4415091769,ET,DZ
https://openalex.org/W4415091769,ET,EG
https://openalex.org/W4415091769,ET,FI
https://openalex.org/W4415091769,ET,GB
https://openalex.org/W4415091769,ET,GH
https://openalex.org/W4415091769,ET,ID
https://openalex.org/W4415091769,ET,IN
https://openalex.org/W4415091769,ET,IQ
https://openalex.org/W4415091769,ET,IR
https://openalex.org/W4415091769,ET,IT
https://openalex.org/W4415091769,ET,JO
https://openalex.org/W4415091769,ET,JP
https://openalex.org/W4415091769,ET,KZ
https://openalex.org/W4415091769,ET,MX
https://openalex.org/W4415091769,ET,NG
https://openalex.org/W4415091769,ET,NP
https://openalex.org/W4415091769,ET,PL
https://openalex.org/W4415091769,ET,PS
https://openalex.org/W4415091769,ET,QA
https://openalex.org/W4415091769,ET,SA
https://openalex.org/W4415091769,ET,SE
https://openalex.org/W4415091769,ET,US
https://openalex.org/W4415091769,ET,ZA
https://openalex.org/W4415091769,GH,AE
https://openalex.org/W4415091769,GH,AG
https://openalex.org/W4415091769,GH,AU
https://openalex.org/W4415091769,GH,BD
https://openalex.org/W4415091769,GH,BG
https://openalex.org/W4415091769,GH,BR
https://openalex.org/W4415091769,GH,DE
https://openalex.org/W4415091769,GH,DZ
https://openalex.org/W4415091769,GH,EG
https://openalex.org/W4415091769,GH,ET
https://openalex.org/W4415091769,GH,FI
https://openalex.org/W4415091769,GH,GB
https://openalex.org/W4415091769,GH,ID
https://openalex.org/W4415091769,GH,IN
https://openalex.org/W4415091769,GH,IQ
https://openalex.org/W4415091769,GH,IR
https://openalex.org/W4415091769,GH,IT
https://openalex.org/W4415091769,GH,JO
https://openalex.org/W4415091769,GH,JP
https://openalex.org/W4415091769,GH,KZ
https://openalex.org/W4415091769,GH,MX
https://openalex.org/W4415091769,GH,NG
https://openalex.org/W4415091769,GH,NP
https://openalex.org/W4415091769,GH,PL
https://openalex.org/W4415091769,GH,PS
https://openalex.org/W4415091769,GH,QA
https://openalex.org/W4415091769,GH,SA
https://openalex.org/W4415091769,GH,SE
https://openalex.org/W4415091769,GH,US
https://openalex.org/W4415091769,GH,ZA
https://openalex.org/W4415091769,NG,AE
https://openalex.org/W4415091769,NG,AG
https://openalex.org/W4415091769,NG,AU
https://openalex.org/W4415091769,NG,BD
https://openalex.org/W4415091769,NG,BG
https://openalex.org/W4415091769,NG,BR
https://openalex.org/W4415091769,NG,DE
https://openalex.org/W4415091769,NG,DZ
https://openalex.org/W4415091769,NG,EG
https://openalex.org/W4415091769,NG,ET
https://openalex.org/W4415091769,NG,FI
https://openalex.org/W4415091769,NG,GB
https://openalex.org/W4415091769,NG,GH
https://openalex.org/W4415091769,NG,ID
https://openalex.org/W4415091769,NG,IN
https://openalex.org/W4415091769,NG,IQ
https://openalex.org/W4415091769,NG,IR
https://openalex.org/W4415091769,NG,IT
https://openalex.org/W4415091769,NG,JO
https://openalex.org/W4415091769,NG,JP
https://openalex.org/W4415091769,NG,KZ
https://openalex.org/W4415091769,NG,MX
https://openalex.org/W4415091769,NG,NP
https://openalex.org/W4415091769,NG,PL
https://openalex.org/W4415091769,NG,PS
https://openalex.org/W4415091769,NG,QA
https://openalex.org/W4415091769,NG,SA
https://openalex.org/W4415091769,NG,SE
https://openalex.org/W4415091769,NG,US
https://openalex.org/W4415091769,NG,ZA
https://openalex.org/W4415091769,ZA,AE
https://openalex.org/W4415091769,ZA,AG
https://openalex.org/W4415091769,ZA,AU
https://openalex.org/W4415091769,ZA,BD
https://openalex.org/W4415091769,ZA,BG
https://openalex.org/W4415091769,ZA,BR
https://openalex.org/W4415091769,ZA,DE
https://openalex.org/W4415091769,ZA,DZ
https://openalex.org/W4415091769,ZA,EG
https://openalex.org/W4415091769,ZA,ET
https://openalex.org/W4415091769,ZA,FI
https://openalex.org/W4415091769,ZA,GB
https://openalex.org/W4415091769,ZA,GH
https://openalex.org/W4415091769,ZA,ID
https://openalex.org/W4415091769,ZA,IN
https://openalex.org/W4415091769,ZA,IQ
https://openalex.org/W4415091769,ZA,IR
https://openalex.org/W4415091769,ZA,IT
https://openalex.org/W4415091769,ZA,JO
https://openalex.org/W4415091769,ZA,JP
https://openalex.org/W4415091769,ZA,KZ
https://openalex.org/W4415091769,ZA,MX
https://openalex.org/W4415091769,ZA,NG
https://openalex.org/W4415091769,ZA,NP
https://openalex.org/W4415091769,ZA,PL
https://openalex.org/W4415091769,ZA,PS
https://openalex.org/W4415091769,ZA,QA
https://openalex.org/W4415091769,ZA,SA
https://openalex.org/W4415091769,ZA,SE
https://openalex.org/W4415091769,ZA,US
https://openalex.org/W4408806526,ZA,AT
https://openalex.org/W4408806526,ZA,AU
https://openalex.org/W4408806526,ZA,BE
https://openalex.org/W4408806526,ZA,CA
https://openalex.org/W4408806526,ZA,DE
https://openalex.org/W4408806526,ZA,GB
https://openalex.org/W4408806526,ZA,NL
https://openalex.org/W4408806526,ZA,SG
https://openalex.org/W4408806526,ZA,US
https://openalex.org/W4407173730,NA,AT
https://openalex.org/W4407173730,NA,AU
https://openalex.org/W4407173730,NA,BE
https://openalex.org/W4407173730,NA,DE
https://openalex.org/W4407173730,NA,DK
https://openalex.org/W4407173730,NA,ES
https://openalex.org/W4407173730,NA,FR
https://openalex.org/W4407173730,NA,GB
https://openalex.org/W4407173730,NA,GR
https://openalex.org/W4407173730,NA,IT
https://openalex.org/W4407173730,NA,NL
https://openalex.org/W4407173730,NA,PL
https://openalex.org/W4407173730,NA,PT
https://openalex.org/W4407173730,NA,SE
https://openalex.org/W4407173730,NA,US
https://openalex.org/W4409417735,KE,AU
https://openalex.org/W4409417735,KE,CA
https://openalex.org/W4409417735,KE,DK
https://openalex.org/W4409417735,KE,FR
https://openalex.org/W4409417735,KE,GB
https://openalex.org/W4409417735,KE,IN
https://openalex.org/W4409417735,KE,NG
https://openalex.org/W4409417735,KE,UG
https://openalex.org/W4409417735,KE,US
https://openalex.org/W4409417735,KE,ZA
https://openalex.org/W4409417735,NG,AU
https://openalex.org/W4409417735,NG,CA
https://openalex.org/W4409417735,NG,DK
https://openalex.org/W4409417735,NG,FR
https://openalex.org/W4409417735,NG,GB
https://openalex.org/W4409417735,NG,IN
https://openalex.org/W4409417735,NG,KE
https://openalex.org/W4409417735,NG,UG
https://openalex.org/W4409417735,NG,US
https://openalex.org/W4409417735,NG,ZA
https://openalex.org/W4409417735,UG,AU
https://openalex.org/W4409417735,UG,CA
https://openalex.org/W4409417735,UG,DK
https://openalex.org/W4409417735,UG,FR
https://openalex.org/W4409417735,UG,GB
https://openalex.org/W4409417735,UG,IN
https://openalex.org/W4409417735,UG,KE
https://openalex.org/W4409417735,UG,NG
https://openalex.org/W4409417735,UG,US
https://openalex.org/W4409417735,UG,ZA
https://openalex.org/W4409417735,ZA,AU
https://openalex.org/W4409417735,ZA,CA
https://openalex.org/W4409417735,ZA,DK
https://openalex.org/W4409417735,ZA,FR
https://openalex.org/W4409417735,ZA,GB
https://openalex.org/W4409417735,ZA,IN
https://openalex.org/W4409417735,ZA,KE
https://openalex.org/W4409417735,ZA,NG
https://openalex.org/W4409417735,ZA,UG
https://openalex.org/W4409417735,ZA,US
https://openalex.org/W4406488712,EG,HU
https://openalex.org/W4406488712,EG,IN
https://openalex.org/W4410019431,ZM,AR
https://openalex.org/W4410019431,ZM,BN
https://openalex.org/W4410019431,ZM,BR
https://openalex.org/W4410019431,ZM,CA
https://openalex.org/W4410019431,ZM,CH
https://openalex.org/W4410019431,ZM,CN
https://openalex.org/W4410019431,ZM,CO
https://openalex.org/W4410019431,ZM,DK
https://openalex.org/W4410019431,ZM,ES
https://openalex.org/W4410019431,ZM,GB
https://openalex.org/W4410019431,ZM,HK
https://openalex.org/W4410019431,ZM,HU
https://openalex.org/W4410019431,ZM,ID
https://openalex.org/W4410019431,ZM,IL
https://openalex.org/W4410019431,ZM,IN
https://openalex.org/W4410019431,ZM,JP
https://openalex.org/W4410019431,ZM,KR
https://openalex.org/W4410019431,ZM,KZ
https://openalex.org/W4410019431,ZM,MX
https://openalex.org/W4410019431,ZM,MY
https://openalex.org/W4410019431,ZM,NP
https://openalex.org/W4410019431,ZM,NZ
https://openalex.org/W4410019431,ZM,SA
https://openalex.org/W4410019431,ZM,SE
https://openalex.org/W4410019431,ZM,SG
https://openalex.org/W4410019431,ZM,TH
https://openalex.org/W4410019431,ZM,TW
https://openalex.org/W4410019431,ZM,US
https://openalex.org/W4410019431,ZM,UY
https://openalex.org/W4410019431,ZM,VN
https://openalex.org/W4409708349,EG,AR
https://openalex.org/W4409708349,EG,AT
https://openalex.org/W4409708349,EG,AU
https://openalex.org/W4409708349,EG,BE
https://openalex.org/W4409708349,EG,BH
https://openalex.org/W4409708349,EG,BR
https://openalex.org/W4409708349,EG,CA
https://openalex.org/W4409708349,EG,CH
https://openalex.org/W4409708349,EG,CN
https://openalex.org/W4409708349,EG,CO
https://openalex.org/W4409708349,EG,DE
https://openalex.org/W4409708349,EG,DK
https://openalex.org/W4409708349,EG,ES
https://openalex.org/W4409708349,EG,FR
https://openalex.org/W4409708349,EG,GB
https://openalex.org/W4409708349,EG,GH
https://openalex.org/W4409708349,EG,IN
https://openalex.org/W4409708349,EG,IT
https://openalex.org/W4409708349,EG,JP
https://openalex.org/W4409708349,EG,MY
https://openalex.org/W4409708349,EG,NG
https://openalex.org/W4409708349,EG,NL
https://openalex.org/W4409708349,EG,PH
https://openalex.org/W4409708349,EG,RO
https://openalex.org/W4409708349,EG,SA
https://openalex.org/W4409708349,EG,US
https://openalex.org/W4409708349,EG,UY
https://openalex.org/W4409708349,EG,ZA
https://openalex.org/W4409708349,GH,AR
https://openalex.org/W4409708349,GH,AT
https://openalex.org/W4409708349,GH,AU
https://openalex.org/W4409708349,GH,BE
https://openalex.org/W4409708349,GH,BH
https://openalex.org/W4409708349,GH,BR
https://openalex.org/W4409708349,GH,CA
https://openalex.org/W4409708349,GH,CH
https://openalex.org/W4409708349,GH,CN
https://openalex.org/W4409708349,GH,CO
https://openalex.org/W4409708349,GH,DE
https://openalex.org/W4409708349,GH,DK
https://openalex.org/W4409708349,GH,EG
https://openalex.org/W4409708349,GH,ES
https://openalex.org/W4409708349,GH,FR
https://openalex.org/W4409708349,GH,GB
https://openalex.org/W4409708349,GH,IN
https://openalex.org/W4409708349,GH,IT
https://openalex.org/W4409708349,GH,JP
https://openalex.org/W4409708349,GH,MY
https://openalex.org/W4409708349,GH,NG
https://openalex.org/W4409708349,GH,NL
https://openalex.org/W4409708349,GH,PH
https://openalex.org/W4409708349,GH,RO
https://openalex.org/W4409708349,GH,SA
https://openalex.org/W4409708349,GH,US
https://openalex.org/W4409708349,GH,UY
https://openalex.org/W4409708349,GH,ZA
https://openalex.org/W4409708349,NG,AR
https://openalex.org/W4409708349,NG,AT
https://openalex.org/W4409708349,NG,AU
https://openalex.org/W4409708349,NG,BE
https://openalex.org/W4409708349,NG,BH
https://openalex.org/W4409708349,NG,BR
https://openalex.org/W4409708349,NG,CA
https://openalex.org/W4409708349,NG,CH
https://openalex.org/W4409708349,NG,CN
https://openalex.org/W4409708349,NG,CO
https://openalex.org/W4409708349,NG,DE
https://openalex.org/W4409708349,NG,DK
https://openalex.org/W4409708349,NG,EG
https://openalex.org/W4409708349,NG,ES
https://openalex.org/W4409708349,NG,FR
https://openalex.org/W4409708349,NG,GB
https://openalex.org/W4409708349,NG,GH
https://openalex.org/W4409708349,NG,IN
https://openalex.org/W4409708349,NG,IT
https://openalex.org/W4409708349,NG,JP
https://openalex.org/W4409708349,NG,MY
https://openalex.org/W4409708349,NG,NL
https://openalex.org/W4409708349,NG,PH
https://openalex.org/W4409708349,NG,RO
https://openalex.org/W4409708349,NG,SA
https://openalex.org/W4409708349,NG,US
https://openalex.org/W4409708349,NG,UY
https://openalex.org/W4409708349,NG,ZA
https://openalex.org/W4409708349,ZA,AR
https://openalex.org/W4409708349,ZA,AT
https://openalex.org/W4409708349,ZA,AU
https://openalex.org/W4409708349,ZA,BE
https://openalex.org/W4409708349,ZA,BH
https://openalex.org/W4409708349,ZA,BR
https://openalex.org/W4409708349,ZA,CA
https://openalex.org/W4409708349,ZA,CH
https://openalex.org/W4409708349,ZA,CN
https://openalex.org/W4409708349,ZA,CO
https://openalex.org/W4409708349,ZA,DE
https://openalex.org/W4409708349,ZA,DK
https://openalex.org/W4409708349,ZA,EG
https://openalex.org/W4409708349,ZA,ES
https://openalex.org/W4409708349,ZA,FR
https://openalex.org/W4409708349,ZA,GB
https://openalex.org/W4409708349,ZA,GH
https://openalex.org/W4409708349,ZA,IN
https://openalex.org/W4409708349,ZA,IT
https://openalex.org/W4409708349,ZA,JP
https://openalex.org/W4409708349,ZA,MY
https://openalex.org/W4409708349,ZA,NG
https://openalex.org/W4409708349,ZA,NL
https://openalex.org/W4409708349,ZA,PH
https://openalex.org/W4409708349,ZA,RO
https://openalex.org/W4409708349,ZA,SA
https://openalex.org/W4409708349,ZA,US
https://openalex.org/W4409708349,ZA,UY
https://openalex.org/W4409250270,TZ,CH
https://openalex.org/W4409250270,TZ,KR
https://openalex.org/W4409250270,TZ,US
https://openalex.org/W4414272694,ZM,AR
https://openalex.org/W4414272694,ZM,AT
https://openalex.org/W4414272694,ZM,AU
https://openalex.org/W4414272694,ZM,CA
https://openalex.org/W4414272694,ZM,CH
https://openalex.org/W4414272694,ZM,CZ
https://openalex.org/W4414272694,ZM,DE
https://openalex.org/W4414272694,ZM,ES
https://openalex.org/W4414272694,ZM,FR
https://openalex.org/W4414272694,ZM,GB
https://openalex.org/W4414272694,ZM,IT
https://openalex.org/W4414272694,ZM,JP
https://openalex.org/W4414272694,ZM,MY
https://openalex.org/W4414272694,ZM,NL
https://openalex.org/W4414272694,ZM,US
https://openalex.org/W4407468688,KE,AR
https://openalex.org/W4407468688,KE,AT
https://openalex.org/W4407468688,KE,AU
https://openalex.org/W4407468688,KE,BE
https://openalex.org/W4407468688,KE,BR
https://openalex.org/W4407468688,KE,CA
https://openalex.org/W4407468688,KE,CL
https://openalex.org/W4407468688,KE,CY
https://openalex.org/W4407468688,KE,DE
https://openalex.org/W4407468688,KE,DK
https://openalex.org/W4407468688,KE,ES
https://openalex.org/W4407468688,KE,FR
https://openalex.org/W4407468688,KE,GB
https://openalex.org/W4407468688,KE,GR
https://openalex.org/W4407468688,KE,ID
https://openalex.org/W4407468688,KE,IE
https://openalex.org/W4407468688,KE,IL
https://openalex.org/W4407468688,KE,IN
https://openalex.org/W4407468688,KE,IT
https://openalex.org/W4407468688,KE,JP
https://openalex.org/W4407468688,KE,LB
https://openalex.org/W4407468688,KE,MA
https://openalex.org/W4407468688,KE,MX
https://openalex.org/W4407468688,KE,NL
https://openalex.org/W4407468688,KE,OM
https://openalex.org/W4407468688,KE,PK
https://openalex.org/W4407468688,KE,PT
https://openalex.org/W4407468688,KE,QA
https://openalex.org/W4407468688,KE,RS
https://openalex.org/W4407468688,KE,RU
https://openalex.org/W4407468688,KE,SE
https://openalex.org/W4407468688,KE,SG
https://openalex.org/W4407468688,KE,SK
https://openalex.org/W4407468688,KE,TH
https://openalex.org/W4407468688,KE,TR
https://openalex.org/W4407468688,KE,TZ
https://openalex.org/W4407468688,KE,UG
https://openalex.org/W4407468688,KE,US
https://openalex.org/W4407468688,KE,ZA
https://openalex.org/W4407468688,MA,AR
https://openalex.org/W4407468688,MA,AT
https://openalex.org/W4407468688,MA,AU
https://openalex.org/W4407468688,MA,BE
https://openalex.org/W4407468688,MA,BR
https://openalex.org/W4407468688,MA,CA
https://openalex.org/W4407468688,MA,CL
https://openalex.org/W4407468688,MA,CY
https://openalex.org/W4407468688,MA,DE
https://openalex.org/W4407468688,MA,DK
https://openalex.org/W4407468688,MA,ES
https://openalex.org/W4407468688,MA,FR
https://openalex.org/W4407468688,MA,GB
https://openalex.org/W4407468688,MA,GR
https://openalex.org/W4407468688,MA,ID
https://openalex.org/W4407468688,MA,IE
https://openalex.org/W4407468688,MA,IL
https://openalex.org/W4407468688,MA,IN
https://openalex.org/W4407468688,MA,IT
https://openalex.org/W4407468688,MA,JP
https://openalex.org/W4407468688,MA,KE
https://openalex.org/W4407468688,MA,LB
https://openalex.org/W4407468688,MA,MX
https://openalex.org/W4407468688,MA,NL
https://openalex.org/W4407468688,MA,OM
https://openalex.org/W4407468688,MA,PK
https://openalex.org/W4407468688,MA,PT
https://openalex.org/W4407468688,MA,QA
https://openalex.org/W4407468688,MA,RS
https://openalex.org/W4407468688,MA,RU
https://openalex.org/W4407468688,MA,SE
https://openalex.org/W4407468688,MA,SG
https://openalex.org/W4407468688,MA,SK
https://openalex.org/W4407468688,MA,TH
https://openalex.org/W4407468688,MA,TR
https://openalex.org/W4407468688,MA,TZ
https://openalex.org/W4407468688,MA,UG
https://openalex.org/W4407468688,MA,US
https://openalex.org/W4407468688,MA,ZA
https://openalex.org/W4407468688,TZ,AR
https://openalex.org/W4407468688,TZ,AT
https://openalex.org/W4407468688,TZ,AU
https://openalex.org/W4407468688,TZ,BE
https://openalex.org/W4407468688,TZ,BR
https://openalex.org/W4407468688,TZ,CA
https://openalex.org/W4407468688,TZ,CL
https://openalex.org/W4407468688,TZ,CY
https://openalex.org/W4407468688,TZ,DE
https://openalex.org/W4407468688,TZ,DK
https://openalex.org/W4407468688,TZ,ES
https://openalex.org/W4407468688,TZ,FR
https://openalex.org/W4407468688,TZ,GB
https://openalex.org/W4407468688,TZ,GR
https://openalex.org/W4407468688,TZ,ID
https://openalex.org/W4407468688,TZ,IE
https://openalex.org/W4407468688,TZ,IL
https://openalex.org/W4407468688,TZ,IN
https://openalex.org/W4407468688,TZ,IT
https://openalex.org/W4407468688,TZ,JP
https://openalex.org/W4407468688,TZ,KE
https://openalex.org/W4407468688,TZ,LB
https://openalex.org/W4407468688,TZ,MA
https://openalex.org/W4407468688,TZ,MX
https://openalex.org/W4407468688,TZ,NL
https://openalex.org/W4407468688,TZ,OM
https://openalex.org/W4407468688,TZ,PK
https://openalex.org/W4407468688,TZ,PT
https://openalex.org/W4407468688,TZ,QA
https://openalex.org/W4407468688,TZ,RS
https://openalex.org/W4407468688,TZ,RU
https://openalex.org/W4407468688,TZ,SE
https://openalex.org/W4407468688,TZ,SG
https://openalex.org/W4407468688,TZ,SK
https://openalex.org/W4407468688,TZ,TH
https://openalex.org/W4407468688,TZ,TR
https://openalex.org/W4407468688,TZ,UG
https://openalex.org/W4407468688,TZ,US
https://openalex.org/W4407468688,TZ,ZA
https://openalex.org/W4407468688,UG,AR
https://openalex.org/W4407468688,UG,AT
https://openalex.org/W4407468688,UG,AU
https://openalex.org/W4407468688,UG,BE
https://openalex.org/W4407468688,UG,BR
https://openalex.org/W4407468688,UG,CA
https://openalex.org/W4407468688,UG,CL
https://openalex.org/W4407468688,UG,CY
https://openalex.org/W4407468688,UG,DE
https://openalex.org/W4407468688,UG,DK
https://openalex.org/W4407468688,UG,ES
https://openalex.org/W4407468688,UG,FR
https://openalex.org/W4407468688,UG,GB
https://openalex.org/W4407468688,UG,GR
https://openalex.org/W4407468688,UG,ID
https://openalex.org/W4407468688,UG,IE
https://openalex.org/W4407468688,UG,IL
https://openalex.org/W4407468688,UG,IN
https://openalex.org/W4407468688,UG,IT
https://openalex.org/W4407468688,UG,JP
https://openalex.org/W4407468688,UG,KE
https://openalex.org/W4407468688,UG,LB
https://openalex.org/W4407468688,UG,MA
https://openalex.org/W4407468688,UG,MX
https://openalex.org/W4407468688,UG,NL
https://openalex.org/W4407468688,UG,OM
https://openalex.org/W4407468688,UG,PK
https://openalex.org/W4407468688,UG,PT
https://openalex.org/W4407468688,UG,QA
https://openalex.org/W4407468688,UG,RS
https://openalex.org/W4407468688,UG,RU
https://openalex.org/W4407468688,UG,SE
https://openalex.org/W4407468688,UG,SG
https://openalex.org/W4407468688,UG,SK
https://openalex.org/W4407468688,UG,TH
https://openalex.org/W4407468688,UG,TR
https://openalex.org/W4407468688,UG,TZ
https://openalex.org/W4407468688,UG,US
https://openalex.org/W4407468688,UG,ZA
https://openalex.org/W4407468688,ZA,AR
