inst_id,year,n_publications
https://openalex.org/I113306721,2019,3446
https://openalex.org/I113306721,2020,3846
https://openalex.org/I113306721,2021,4107
https://openalex.org/I113306721,2022,4133
https://openalex.org/I113306721,2023,4237
https://openalex.org/I113306721,2024,4032
https://openalex.org/I113306721,2025,4360
https://openalex.org/I113306721,2026,1761
https://openalex.org/I2799360972,2024,788
https://openalex.org/I2799360972,2025,894
https://openalex.org/I2799360972,2026,561
https://openalex.org/I111428342,2025,517
https://openalex.org/I111428342,2026,188
https://openalex.org/I4210096063,2025,363
https://openalex.org/I4210096063,2026,146
https://openalex.org/I139290212,2017,1069
https://openalex.org/I139290212,2018,1051
https://openalex.org/I139290212,2019,1018
https://openalex.org/I139290212,2020,1134
https://openalex.org/I139290212,2021,1141
https://openalex.org/I139290212,2022,1084
https://openalex.org/I205349734,2012,4887
https://openalex.org/I205349734,2013,4892
https://openalex.org/I205349734,2014,5105
https://openalex.org/I205349734,2015,5095
https://openalex.org/I205349734,2016,5365
https://openalex.org/I205349734,2017,5234
https://openalex.org/I205349734,2018,5310
https://openalex.org/I205349734,2019,5465
https://openalex.org/I205349734,2020,6106
https://openalex.org/I205349734,2021,6192
https://openalex.org/I205349734,2022,6022
https://openalex.org/I205349734,2023,6040
https://openalex.org/I205349734,2024,5680
https://openalex.org/I205349734,2025,5994
https://openalex.org/I205349734,2026,71054
https://openalex.org/I189998669,2026,183
https://openalex.org/I141568987,2011,1014
https://openalex.org/I141568987,2012,1048
https://openalex.org/I141568987,2013,1110
https://openalex.org/I141568987,2014,1288
https://openalex.org/I141568987,2015,1227
https://openalex.org/I141568987,2016,1345
https://openalex.org/I141568987,2017,1335
https://openalex.org/I141568987,2018,1393
https://openalex.org/I141568987,2019,1559
https://openalex.org/I141568987,2020,1809
https://openalex.org/I141568987,2021,2236
https://openalex.org/I141568987,2022,2451
https://openalex.org/I141568987,2023,2520
https://openalex.org/I141568987,2024,2501
https://openalex.org/I141568987,2025,3150
https://openalex.org/I141568987,2026,1322
https://openalex.org/I14243506,2011,4237
https://openalex.org/I14243506,2012,3859
https://openalex.org/I14243506,2013,3981
https://openalex.org/I14243506,2014,4107
https://openalex.org/I14243506,2015,4473
https://openalex.org/I14243506,2016,4760
https://openalex.org/I14243506,2017,5294
https://openalex.org/I14243506,2018,5810
https://openalex.org/I14243506,2019,6490
https://openalex.org/I14243506,2020,7367
https://openalex.org/I14243506,2021,7749
https://openalex.org/I14243506,2022,8794
https://openalex.org/I14243506,2023,10437
https://openalex.org/I14243506,2024,11962
https://openalex.org/I94588446,2025,774
https://openalex.org/I4210128695,2025,505
https://openalex.org/I4210128695,2026,119
https://openalex.org/I204291657,2017,602
https://openalex.org/I204291657,2018,581
https://openalex.org/I204291657,2019,665
https://openalex.org/I204291657,2020,645
https://openalex.org/I204291657,2021,699
https://openalex.org/I204291657,2022,716
https://openalex.org/I204291657,2023,740
https://openalex.org/I204291657,2024,687
https://openalex.org/I204291657,2025,721
https://openalex.org/I204291657,2026,248
https://openalex.org/I137853757,2016,797
https://openalex.org/I137853757,2020,992
https://openalex.org/I137853757,2021,1076
https://openalex.org/I137853757,2022,1136
https://openalex.org/I137853757,2023,1280
https://openalex.org/I137853757,2024,1186
https://openalex.org/I119045251,2018,995
https://openalex.org/I119045251,2019,1186
https://openalex.org/I119045251,2020,1277
https://openalex.org/I119045251,2021,1398
https://openalex.org/I119045251,2022,1624
https://openalex.org/I119045251,2023,1718
https://openalex.org/I119045251,2024,1912
https://openalex.org/I119045251,2025,2217
https://openalex.org/I119045251,2026,785
https://openalex.org/I204823248,2018,2360
https://openalex.org/I204823248,2019,2825
https://openalex.org/I204823248,2020,3443
https://openalex.org/I204823248,2021,3845
https://openalex.org/I204823248,2022,5315
https://openalex.org/I47720641,2016,8266
https://openalex.org/I47720641,2017,9614
https://openalex.org/I47720641,2018,11336
https://openalex.org/I47720641,2019,12796
https://openalex.org/I47720641,2020,15885
https://openalex.org/I47720641,2021,16461
https://openalex.org/I47720641,2022,20324
https://openalex.org/I47720641,2023,20145
https://openalex.org/I47720641,2024,19831
https://openalex.org/I47720641,2025,21171
https://openalex.org/I47720641,2026,7542
https://openalex.org/I4210095101,2023,810
https://openalex.org/I4210095101,2024,849
https://openalex.org/I4210095101,2025,905
https://openalex.org/I4210095101,2026,296
https://openalex.org/I1339471597,2023,2331
https://openalex.org/I1339471597,2024,2248
https://openalex.org/I1339471597,2025,2698
https://openalex.org/I1339471597,2026,1051
https://openalex.org/I16609230,2016,2960
https://openalex.org/I16609230,2017,3285
https://openalex.org/I16609230,2018,4140
https://openalex.org/I16609230,2019,4918
https://openalex.org/I16609230,2020,5593
https://openalex.org/I16609230,2021,6024
https://openalex.org/I16609230,2022,7118
https://openalex.org/I16609230,2023,7895
https://openalex.org/I16609230,2024,8942
https://openalex.org/I16609230,2025,9683
https://openalex.org/I16609230,2026,3390
https://openalex.org/I1290523313,2022,1202
https://openalex.org/I1290523313,2023,1189
https://openalex.org/I1290523313,2024,1086
https://openalex.org/I1290523313,2025,914
https://openalex.org/I1290523313,2026,396
https://openalex.org/I137459256,2019,796
https://openalex.org/I137459256,2020,783
https://openalex.org/I137459256,2021,813
https://openalex.org/I137459256,2022,579
https://openalex.org/I137459256,2023,355
https://openalex.org/I137459256,2024,309
https://openalex.org/I137459256,2025,365
https://openalex.org/I137459256,2026,180
https://openalex.org/I98298690,2016,545
https://openalex.org/I98298690,2017,555
https://openalex.org/I98298690,2018,512
https://openalex.org/I98298690,2019,563
https://openalex.org/I98298690,2020,616
https://openalex.org/I98298690,2021,751
https://openalex.org/I98298690,2022,727
https://openalex.org/I98298690,2023,732
https://openalex.org/I98298690,2024,803
https://openalex.org/I98298690,2025,774
https://openalex.org/I98298690,2026,279
https://openalex.org/I4210156742,2026,123
https://openalex.org/I4210138731,2026,110
https://openalex.org/I4210127572,2019,854
https://openalex.org/I4210127572,2020,803
https://openalex.org/I4210127572,2021,838
https://openalex.org/I4210127572,2022,959
https://openalex.org/I4210127572,2023,1123
https://openalex.org/I4210127572,2024,1171
https://openalex.org/I4210127572,2025,1002
https://openalex.org/I4210127572,2026,370
https://openalex.org/I4210133642,2023,152
https://openalex.org/I4210133642,2024,145
https://openalex.org/I4210133642,2025,99
https://openalex.org/I4210133642,2026,33
https://openalex.org/I21881038,2018,3256
https://openalex.org/I21881038,2019,3589
https://openalex.org/I21881038,2020,3779
https://openalex.org/I21881038,2021,3639
https://openalex.org/I21881038,2022,4068
https://openalex.org/I21881038,2023,4529
https://openalex.org/I21881038,2024,4475
https://openalex.org/I21881038,2025,4192
https://openalex.org/I21881038,2026,1250
https://openalex.org/I110026055,2017,779
https://openalex.org/I110026055,2018,868
https://openalex.org/I110026055,2019,1039
https://openalex.org/I110026055,2020,1052
https://openalex.org/I110026055,2021,1228
https://openalex.org/I110026055,2022,1165
https://openalex.org/I110026055,2023,1259
https://openalex.org/I110026055,2024,1061
https://openalex.org/I110026055,2025,936
https://openalex.org/I110026055,2026,246
https://openalex.org/I173089394,2017,2469
https://openalex.org/I173089394,2018,2553
https://openalex.org/I173089394,2019,2531
https://openalex.org/I173089394,2020,2908
https://openalex.org/I173089394,2021,2278
https://openalex.org/I173089394,2022,1899
https://openalex.org/I173089394,2023,1787
https://openalex.org/I173089394,2024,1644
https://openalex.org/I173089394,2025,1525
https://openalex.org/I173089394,2026,570
https://openalex.org/I6178835,2018,763
https://openalex.org/I6178835,2019,770
https://openalex.org/I6178835,2020,746
https://openalex.org/I6178835,2021,784
https://openalex.org/I6178835,2022,656
https://openalex.org/I6178835,2023,648
https://openalex.org/I6178835,2024,605
https://openalex.org/I6178835,2025,634
https://openalex.org/I6178835,2026,196
https://openalex.org/I3121676899,2020,1236
https://openalex.org/I3121676899,2021,1342
https://openalex.org/I3121676899,2022,1363
https://openalex.org/I3121676899,2023,1682
https://openalex.org/I3121676899,2024,2023
https://openalex.org/I3121676899,2025,2489
https://openalex.org/I3121676899,2026,933
https://openalex.org/I76842071,2023,400
https://openalex.org/I76842071,2024,406
https://openalex.org/I76842071,2025,486
https://openalex.org/I76842071,2026,183
https://openalex.org/I4210116604,2024,650
https://openalex.org/I4210116604,2025,718
https://openalex.org/I4210116604,2026,198
https://openalex.org/I3017965041,2023,405
https://openalex.org/I3017965041,2024,358
https://openalex.org/I3017965041,2025,366
https://openalex.org/I3017965041,2026,89
https://openalex.org/I183003952,2022,376
https://openalex.org/I183003952,2023,657
https://openalex.org/I183003952,2024,1543
https://openalex.org/I183003952,2025,2230
https://openalex.org/I183003952,2026,272
https://openalex.org/I180949307,2015,1132
https://openalex.org/I180949307,2021,1150
https://openalex.org/I180949307,2022,1086
https://openalex.org/I180949307,2023,1099
https://openalex.org/I180949307,2024,1089
https://openalex.org/I180949307,2025,1149
https://openalex.org/I180949307,2026,384
https://openalex.org/I76571253,2018,1115
https://openalex.org/I76571253,2019,1525
https://openalex.org/I76571253,2020,1999
https://openalex.org/I76571253,2021,2399
https://openalex.org/I76571253,2022,2594
https://openalex.org/I76571253,2023,2295
https://openalex.org/I76571253,2024,2304
https://openalex.org/I76571253,2025,2506
https://openalex.org/I76571253,2026,922
https://openalex.org/I69425150,2020,1020
https://openalex.org/I69425150,2024,521
https://openalex.org/I69425150,2025,508
https://openalex.org/I69425150,2026,117
https://openalex.org/I240666556,2023,2042
https://openalex.org/I240666556,2024,2317
https://openalex.org/I240666556,2025,4659
https://openalex.org/I240666556,2026,2578
https://openalex.org/I149643846,2021,685
https://openalex.org/I149643846,2022,715
https://openalex.org/I149643846,2023,705
https://openalex.org/I149643846,2024,635
https://openalex.org/I149643846,2025,601
https://openalex.org/I149643846,2026,167
https://openalex.org/I47508984,2011,9808
https://openalex.org/I47508984,2012,10173
https://openalex.org/I47508984,2013,10940
https://openalex.org/I47508984,2014,11546
https://openalex.org/I47508984,2015,12127
https://openalex.org/I47508984,2016,12890
https://openalex.org/I47508984,2017,13855
https://openalex.org/I47508984,2018,14671
https://openalex.org/I47508984,2019,15535
https://openalex.org/I47508984,2020,17376
https://openalex.org/I47508984,2021,19245
https://openalex.org/I47508984,2022,16868
https://openalex.org/I47508984,2023,18114
https://openalex.org/I47508984,2024,16559
https://openalex.org/I47508984,2025,17347
https://openalex.org/I47508984,2026,7774
https://openalex.org/I146429904,2019,902
https://openalex.org/I146429904,2020,1035
https://openalex.org/I146429904,2021,1090
https://openalex.org/I146429904,2022,1010
https://openalex.org/I146429904,2023,1042
https://openalex.org/I146429904,2024,1091
https://openalex.org/I146429904,2025,1091
https://openalex.org/I146429904,2026,514
https://openalex.org/I59270414,2015,2875
https://openalex.org/I59270414,2016,2850
https://openalex.org/I59270414,2017,3056
https://openalex.org/I59270414,2018,3394
https://openalex.org/I59270414,2019,3352
https://openalex.org/I59270414,2020,3788
https://openalex.org/I59270414,2021,3952
https://openalex.org/I59270414,2022,4047
https://openalex.org/I59270414,2023,3890
https://openalex.org/I59270414,2024,3989
https://openalex.org/I59270414,2025,4277
https://openalex.org/I59270414,2026,1512
https://openalex.org/I288749910,2021,604
https://openalex.org/I288749910,2022,731
https://openalex.org/I288749910,2023,790
https://openalex.org/I288749910,2024,910
https://openalex.org/I288749910,2025,1053
https://openalex.org/I288749910,2026,433
https://openalex.org/I127439422,2019,525
https://openalex.org/I127439422,2020,690
https://openalex.org/I127439422,2021,709
https://openalex.org/I127439422,2022,725
https://openalex.org/I127439422,2023,814
https://openalex.org/I127439422,2024,910
https://openalex.org/I127439422,2025,997
https://openalex.org/I181996519,2019,589
https://openalex.org/I181996519,2020,628
https://openalex.org/I181996519,2021,709
https://openalex.org/I181996519,2022,735
https://openalex.org/I181996519,2023,759
https://openalex.org/I181996519,2024,706
https://openalex.org/I181996519,2025,734
https://openalex.org/I181996519,2026,257
https://openalex.org/I189109744,2018,1786
https://openalex.org/I189109744,2019,1589
https://openalex.org/I189109744,2020,1665
https://openalex.org/I189109744,2021,1923
https://openalex.org/I189109744,2022,1907
https://openalex.org/I189109744,2023,1737
https://openalex.org/I189109744,2024,1717
https://openalex.org/I99729588,2019,544
https://openalex.org/I99729588,2020,804
https://openalex.org/I99729588,2021,851
https://openalex.org/I99729588,2022,924
https://openalex.org/I99729588,2023,996
https://openalex.org/I162827531,2012,1777
https://openalex.org/I162827531,2013,2000
https://openalex.org/I162827531,2015,2400
https://openalex.org/I162827531,2016,2744
https://openalex.org/I162827531,2017,2712
https://openalex.org/I162827531,2018,3162
https://openalex.org/I162827531,2019,3412
https://openalex.org/I162827531,2020,3709
https://openalex.org/I68891433,2014,2103
https://openalex.org/I68891433,2016,2863
https://openalex.org/I68891433,2017,2846
https://openalex.org/I68891433,2018,3337
https://openalex.org/I68891433,2019,3399
https://openalex.org/I68891433,2020,3928
https://openalex.org/I27674431,2020,802
https://openalex.org/I27674431,2021,795
https://openalex.org/I27674431,2022,810
https://openalex.org/I27674431,2023,990
https://openalex.org/I27674431,2024,993
https://openalex.org/I27674431,2025,1497
https://openalex.org/I27674431,2026,466
https://openalex.org/I1317621060,2016,1600
https://openalex.org/I1317621060,2017,1810
https://openalex.org/I1317621060,2018,2037
https://openalex.org/I1317621060,2019,2128
https://openalex.org/I1317621060,2020,2320
https://openalex.org/I1317621060,2023,2770
https://openalex.org/I1317621060,2024,2845
https://openalex.org/I1317621060,2025,3129
https://openalex.org/I65181880,2019,1159
https://openalex.org/I65181880,2020,1438
https://openalex.org/I65181880,2021,1609
https://openalex.org/I64295750,2019,957
https://openalex.org/I64295750,2020,1169
https://openalex.org/I64295750,2021,1345
https://openalex.org/I64295750,2022,1331
https://openalex.org/I64295750,2023,1582
https://openalex.org/I64295750,2025,2110
https://openalex.org/I64295750,2026,727
https://openalex.org/I94234084,2014,1518
https://openalex.org/I94234084,2016,1868
https://openalex.org/I94234084,2017,1873
https://openalex.org/I94234084,2018,2138
https://openalex.org/I94234084,2019,2251
https://openalex.org/I94234084,2020,2558
https://openalex.org/I145894827,2013,2014
https://openalex.org/I145894827,2014,2284
https://openalex.org/I145894827,2016,2719
https://openalex.org/I145894827,2017,2915
https://openalex.org/I145894827,2018,3180
https://openalex.org/I145894827,2019,3379
https://openalex.org/I145894827,2020,3729
https://openalex.org/I24676775,2016,2490
https://openalex.org/I24676775,2017,2811
https://openalex.org/I24676775,2018,3307
https://openalex.org/I24676775,2019,3551
https://openalex.org/I24676775,2020,3862
https://openalex.org/I9579091,2022,704
https://openalex.org/I9579091,2023,872
https://openalex.org/I9579091,2024,951
https://openalex.org/I9579091,2025,1068
https://openalex.org/I9579091,2026,667
https://openalex.org/I132153292,2020,782
https://openalex.org/I132153292,2021,833
https://openalex.org/I132153292,2022,911
https://openalex.org/I132153292,2023,1120
https://openalex.org/I132153292,2024,1191
https://openalex.org/I132153292,2025,1161
https://openalex.org/I132153292,2026,397
https://openalex.org/I154851008,2013,1387
https://openalex.org/I154851008,2014,1717
https://openalex.org/I154851008,2015,1960
https://openalex.org/I154851008,2016,2212
https://openalex.org/I154851008,2017,2310
https://openalex.org/I154851008,2018,2317
https://openalex.org/I154851008,2019,2315
https://openalex.org/I154851008,2020,2736
https://openalex.org/I119241673,2020,564
https://openalex.org/I119241673,2021,748
https://openalex.org/I119241673,2022,950
https://openalex.org/I119241673,2023,1019
https://openalex.org/I119241673,2024,1121
https://openalex.org/I119241673,2025,1067
https://openalex.org/I119241673,2026,365
https://openalex.org/I4210119109,2011,3005
https://openalex.org/I4210119109,2012,2866
https://openalex.org/I4210119109,2013,2879
https://openalex.org/I4210119109,2014,3209
https://openalex.org/I4210119109,2015,3368
https://openalex.org/I4210119109,2016,3675
https://openalex.org/I4210119109,2017,3529
https://openalex.org/I4210119109,2018,4250
https://openalex.org/I4210119109,2019,3852
https://openalex.org/I4210119109,2020,4270
https://openalex.org/I4210119109,2021,4105
https://openalex.org/I4210119109,2022,3826
https://openalex.org/I4210119109,2023,4057
https://openalex.org/I4210119109,2024,3962
https://openalex.org/I4210119109,2025,3945
https://openalex.org/I4210119109,2026,1446
https://openalex.org/I4210143260,2025,625
https://openalex.org/I119939252,2021,616
https://openalex.org/I119939252,2022,518
https://openalex.org/I119939252,2023,562
https://openalex.org/I119939252,2024,551
https://openalex.org/I119939252,2025,521
https://openalex.org/I119939252,2026,340
https://openalex.org/I4210119228,2023,311
https://openalex.org/I4210119228,2024,239
https://openalex.org/I4210119228,2025,237
https://openalex.org/I4210119228,2026,95
https://openalex.org/I191879574,2016,1838
https://openalex.org/I191879574,2017,1800
https://openalex.org/I191879574,2018,1830
https://openalex.org/I191879574,2019,1980
https://openalex.org/I191879574,2020,1953
https://openalex.org/I191879574,2021,2032
https://openalex.org/I191879574,2022,1945
https://openalex.org/I191879574,2023,2106
https://openalex.org/I191879574,2024,2202
https://openalex.org/I191879574,2025,2238
https://openalex.org/I191879574,2026,800
https://openalex.org/I4210116741,2025,215
https://openalex.org/I4210116741,2026,68
https://openalex.org/I24906876,2021,1167
https://openalex.org/I24906876,2022,1239
https://openalex.org/I24906876,2023,1259
https://openalex.org/I24906876,2024,1048
https://openalex.org/I24906876,2025,766
https://openalex.org/I24906876,2026,187
https://openalex.org/I4210145102,2022,680
https://openalex.org/I4210145102,2023,655
https://openalex.org/I4210145102,2024,646
https://openalex.org/I4210145102,2025,691
https://openalex.org/I4210145102,2026,257
https://openalex.org/I134635517,2026,1480
https://openalex.org/I166843116,2019,2458
https://openalex.org/I166843116,2020,2237
https://openalex.org/I166843116,2021,2754
https://openalex.org/I166843116,2022,2447
https://openalex.org/I166843116,2023,3057
https://openalex.org/I166843116,2024,3623
https://openalex.org/I166843116,2025,3459
https://openalex.org/I166843116,2026,1053
https://openalex.org/I161028277,2026,97
https://openalex.org/I55664587,2020,569
https://openalex.org/I55664587,2021,585
https://openalex.org/I55664587,2022,596
https://openalex.org/I55664587,2023,635
https://openalex.org/I55664587,2024,670
https://openalex.org/I55664587,2025,634
https://openalex.org/I4210098918,2026,107
https://openalex.org/I197827452,2024,269
https://openalex.org/I197827452,2025,280
https://openalex.org/I197827452,2026,134
https://openalex.org/I68368234,2018,1895
https://openalex.org/I68368234,2019,2780
https://openalex.org/I68368234,2020,1928
https://openalex.org/I68368234,2021,1709
https://openalex.org/I68368234,2022,1670
https://openalex.org/I68368234,2023,1656
https://openalex.org/I68368234,2024,1555
https://openalex.org/I68368234,2025,1431
https://openalex.org/I68368234,2026,471
https://openalex.org/I4210092303,2023,889
https://openalex.org/I4210092303,2024,820
https://openalex.org/I192341844,2024,417
https://openalex.org/I192341844,2025,438
https://openalex.org/I192341844,2026,223
https://openalex.org/I4387152517,2016,572
https://openalex.org/I4210141572,2025,322
https://openalex.org/I4210141572,2026,145
https://openalex.org/I183898223,2023,1115
https://openalex.org/I183898223,2024,883
https://openalex.org/I183898223,2025,846
https://openalex.org/I183898223,2026,313
https://openalex.org/I64189192,2022,417
https://openalex.org/I64189192,2023,468
https://openalex.org/I64189192,2024,503
https://openalex.org/I64189192,2025,810
https://openalex.org/I64189192,2026,262
https://openalex.org/I121243025,2020,1180
https://openalex.org/I121243025,2022,1317
https://openalex.org/I121243025,2023,1263
https://openalex.org/I121243025,2024,1248
https://openalex.org/I121243025,2025,1526
https://openalex.org/I121243025,2026,465
https://openalex.org/I4210106663,2026,147
https://openalex.org/I20126385,2023,1638
https://openalex.org/I20126385,2024,1655
https://openalex.org/I20126385,2025,1757
https://openalex.org/I20126385,2026,800
https://openalex.org/I187792471,2025,348
https://openalex.org/I187792471,2026,158
https://openalex.org/I173911158,2011,4820
https://openalex.org/I173911158,2012,4875
https://openalex.org/I173911158,2013,4654
https://openalex.org/I173911158,2014,4967
https://openalex.org/I173911158,2015,5524
https://openalex.org/I173911158,2016,5364
https://openalex.org/I173911158,2017,5495
https://openalex.org/I173911158,2018,5491
https://openalex.org/I173911158,2019,5215
https://openalex.org/I173911158,2020,5345
https://openalex.org/I173911158,2021,6098
https://openalex.org/I173911158,2022,4781
https://openalex.org/I173911158,2023,4535
https://openalex.org/I173911158,2024,4371
https://openalex.org/I173911158,2025,4229
https://openalex.org/I173911158,2026,1663
https://openalex.org/I188771183,2026,236
https://openalex.org/I161106909,2019,3776
https://openalex.org/I161106909,2020,4665
https://openalex.org/I161106909,2021,4884
https://openalex.org/I161106909,2022,4212
https://openalex.org/I161106909,2023,4055
https://openalex.org/I161106909,2024,4122
https://openalex.org/I161106909,2025,4212
https://openalex.org/I161106909,2026,1235
https://openalex.org/I67009956,2016,1960
https://openalex.org/I67009956,2017,2117
https://openalex.org/I67009956,2018,2103
https://openalex.org/I67009956,2019,2370
https://openalex.org/I67009956,2020,2724
https://openalex.org/I67009956,2021,2684
https://openalex.org/I67009956,2022,2560
https://openalex.org/I67009956,2023,2652
https://openalex.org/I67009956,2024,2557
https://openalex.org/I67009956,2025,2400
https://openalex.org/I67009956,2026,600
https://openalex.org/I4210122217,2023,450
https://openalex.org/I4210122217,2024,365
https://openalex.org/I4210122217,2025,271
https://openalex.org/I4210122217,2026,112
https://openalex.org/I93251985,2021,648
https://openalex.org/I93251985,2022,470
https://openalex.org/I93251985,2023,434
https://openalex.org/I93251985,2024,335
https://openalex.org/I93251985,2025,296
https://openalex.org/I93251985,2026,93
https://openalex.org/I114982161,2020,2535
https://openalex.org/I114982161,2021,2696
https://openalex.org/I114982161,2022,2698
https://openalex.org/I114982161,2023,2713
https://openalex.org/I114982161,2024,2432
https://openalex.org/I114982161,2025,2563
https://openalex.org/I114982161,2026,712
https://openalex.org/I170013655,2015,1749
https://openalex.org/I170013655,2016,1808
https://openalex.org/I170013655,2017,1866
https://openalex.org/I170013655,2018,1775
https://openalex.org/I170013655,2019,1864
https://openalex.org/I170013655,2020,1793
https://openalex.org/I170013655,2021,2034
https://openalex.org/I170013655,2022,1836
https://openalex.org/I170013655,2023,1783
https://openalex.org/I170013655,2024,1702
https://openalex.org/I170013655,2025,1770
https://openalex.org/I170013655,2026,572
https://openalex.org/I206573129,2024,495
https://openalex.org/I206573129,2025,619
https://openalex.org/I204588832,2017,477
https://openalex.org/I35427347,2023,2279
https://openalex.org/I35427347,2024,2413
https://openalex.org/I35427347,2025,2421
https://openalex.org/I35427347,2026,682
https://openalex.org/I4210151290,2025,1621
https://openalex.org/I4210151290,2026,846
https://openalex.org/I92449659,2026,163
https://openalex.org/I179948855,2024,967
https://openalex.org/I179948855,2025,948
https://openalex.org/I179948855,2026,411
https://openalex.org/I118036225,2024,331
https://openalex.org/I118036225,2025,382
https://openalex.org/I118036225,2026,141
https://openalex.org/I4210091267,2026,383
https://openalex.org/I4210091267,2025,783
https://openalex.org/I57913696,2022,1168
https://openalex.org/I57913696,2023,1260
https://openalex.org/I57913696,2024,1192
https://openalex.org/I57913696,2025,1316
https://openalex.org/I57913696,2026,543
https://openalex.org/I3125470973,2020,1145
https://openalex.org/I3125470973,2021,1329
https://openalex.org/I3125470973,2022,1622
https://openalex.org/I3125470973,2023,1728
https://openalex.org/I3125470973,2024,1771
https://openalex.org/I3125470973,2025,2154
https://openalex.org/I3125470973,2026,1097
https://openalex.org/I48912391,2012,1548
https://openalex.org/I48912391,2013,1593
https://openalex.org/I48912391,2014,1660
https://openalex.org/I48912391,2015,2009
https://openalex.org/I48912391,2016,2137
https://openalex.org/I48912391,2017,2382
https://openalex.org/I48912391,2018,2326
https://openalex.org/I48912391,2019,2496
https://openalex.org/I48912391,2020,2644
https://openalex.org/I48912391,2021,3091
https://openalex.org/I48912391,2022,3338
https://openalex.org/I48912391,2023,3608
https://openalex.org/I48912391,2024,3614
https://openalex.org/I48912391,2025,3935
https://openalex.org/I48912391,2026,1554
https://openalex.org/I67581229,2016,3312
https://openalex.org/I67581229,2017,3316
https://openalex.org/I67581229,2018,3178
https://openalex.org/I67581229,2019,3799
https://openalex.org/I67581229,2020,3774
https://openalex.org/I67581229,2021,4196
https://openalex.org/I67581229,2022,4163
https://openalex.org/I67581229,2023,4303
https://openalex.org/I67581229,2024,4341
https://openalex.org/I67581229,2025,5246
https://openalex.org/I67581229,2026,2347
https://openalex.org/I4210112471,2022,2589
https://openalex.org/I4210112471,2023,2791
https://openalex.org/I4210112471,2024,2801
https://openalex.org/I4210112471,2025,3250
https://openalex.org/I4210112471,2026,1396
https://openalex.org/I200280692,2018,758
https://openalex.org/I200280692,2019,1016
https://openalex.org/I200280692,2020,1185
https://openalex.org/I200280692,2021,1192
https://openalex.org/I200280692,2022,1085
https://openalex.org/I200280692,2023,1184
https://openalex.org/I200280692,2024,1122
https://openalex.org/I200280692,2025,926
https://openalex.org/I200280692,2026,367
https://openalex.org/I102808428,2017,676
https://openalex.org/I102808428,2018,767
https://openalex.org/I102808428,2019,751
https://openalex.org/I102808428,2020,744
https://openalex.org/I102808428,2021,744
https://openalex.org/I102808428,2022,784
https://openalex.org/I102808428,2023,865
https://openalex.org/I102808428,2024,992
https://openalex.org/I102808428,2025,1035
https://openalex.org/I102808428,2026,422
https://openalex.org/I3276886,2022,223
https://openalex.org/I3276886,2023,223
https://openalex.org/I3276886,2024,176
https://openalex.org/I3276886,2025,125
https://openalex.org/I3276886,2026,49
https://openalex.org/I173009982,2017,514
https://openalex.org/I173009982,2018,512
https://openalex.org/I173009982,2019,521
https://openalex.org/I173009982,2020,532
https://openalex.org/I173009982,2021,472
https://openalex.org/I173009982,2022,472
https://openalex.org/I173009982,2023,487
https://openalex.org/I173009982,2024,505
https://openalex.org/I173009982,2025,439
https://openalex.org/I120217413,2017,401
https://openalex.org/I120217413,2018,380
https://openalex.org/I120217413,2019,448
https://openalex.org/I120217413,2020,442
https://openalex.org/I120217413,2021,578
https://openalex.org/I120217413,2022,558
https://openalex.org/I120217413,2023,670
https://openalex.org/I120217413,2024,601
https://openalex.org/I120217413,2025,747
https://openalex.org/I120217413,2026,378
https://openalex.org/I15059493,2024,544
https://openalex.org/I15059493,2025,700
https://openalex.org/I15059493,2026,285
https://openalex.org/I126824641,2019,520
https://openalex.org/I126824641,2022,1097
https://openalex.org/I126824641,2023,1139
https://openalex.org/I126824641,2024,1331
https://openalex.org/I126824641,2025,1384
https://openalex.org/I126824641,2026,608
https://openalex.org/I170979836,2016,2020
https://openalex.org/I170979836,2017,2086
https://openalex.org/I170979836,2018,2161
https://openalex.org/I170979836,2019,2170
https://openalex.org/I170979836,2020,2295
https://openalex.org/I170979836,2021,2363
https://openalex.org/I170979836,2022,2424
https://openalex.org/I170979836,2023,2492
https://openalex.org/I170979836,2024,2503
https://openalex.org/I170979836,2025,2497
https://openalex.org/I170979836,2026,961
https://openalex.org/I4210125938,2025,432
https://openalex.org/I126596746,2012,3404
https://openalex.org/I126596746,2013,3998
https://openalex.org/I126596746,2016,4906
https://openalex.org/I126596746,2017,5385
https://openalex.org/I126596746,2018,5581
https://openalex.org/I126596746,2019,5690
https://openalex.org/I126596746,2020,5994
https://openalex.org/I126596746,2021,6372
https://openalex.org/I126596746,2022,5826
https://openalex.org/I126596746,2023,7131
https://openalex.org/I126596746,2024,7843
https://openalex.org/I126596746,2025,8520
https://openalex.org/I126596746,2026,3010
https://openalex.org/I46080048,2024,994
https://openalex.org/I46080048,2025,1151
https://openalex.org/I46080048,2026,461
https://openalex.org/I86467917,2016,2156
https://openalex.org/I86467917,2017,2119
https://openalex.org/I86467917,2018,2285
https://openalex.org/I86467917,2019,2130
https://openalex.org/I86467917,2020,2430
https://openalex.org/I86467917,2021,2508
https://openalex.org/I86467917,2022,2589
https://openalex.org/I86467917,2023,2528
https://openalex.org/I86467917,2024,2377
https://openalex.org/I86467917,2025,2306
https://openalex.org/I86467917,2026,959
https://openalex.org/I11883440,2021,582
https://openalex.org/I19716509,2021,1065
https://openalex.org/I19716509,2022,1102
https://openalex.org/I19716509,2023,1185
https://openalex.org/I19716509,2024,1144
